t,S_1,S_2,S_3,S_4,S_5,S_6,S_7,S_8,S_9,S_10,S_11,S_12,S_13,S_14,S_15,S_16,S_17,S_18,S_19,S_20
0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0.16666666666666666,98.6776808669412,103.64632801155331,101.60137355142713,107.32182004921016,100.03373082724269,104.71994587361013,109.81782792730056,94.98832993060043,90.49395817302441,100.88541440663101,98.58556253021263,96.14366138069282,97.00771842404681,95.31060151633648,106.64538120726444,110.41250384137314,108.98167410313317,97.03779943100842,111.1940966177785,98.2349106304622
0.3333333333333333,114.47895146290644,109.04592655678007,98.40458492225841,100.77556684594602,91.40108516338,96.47505699305758,97.13877375664974,104.91860841426983,97.34091958680312,99.5265111150094,101.25629236098936,93.69884826209913,119.00043326041276,89.76560472835112,106.70077365863295,113.25561461948988,115.19877265145153,96.15927560012045,93.19523515444497,89.04910641939735
0.5,118.47252388979885,109.49372903237364,91.58648482339545,100.3273997774764,85.94567706522858,98.89564749986233,86.90206689098355,108.64262861751159,99.8333463598084,100.56002468454068,101.92313631381262,96.1680794267127,113.42430328397128,89.34200806984082,113.2111729521057,124.52930766245463,117.14330172218442,95.71656691179119,86.94072156614104,79.58372005801124
0.6666666666666666,111.56406284715186,121.907521325524,98.03542183576823,99.03917312788344,83.43182407779044,96.04872806425097,94.74465710799633,106.75608762367452,111.16946695393639,106.54373441445443,113.89846218578124,89.998763834934607,114.07078411836802,83.55866143569234,119.45493732386565,126.38287571442545,115.04905306159712,108.33977480003168,89.02577160319856,86.76271867847247
0.8333333333333334,119.51447762286955,114.98931256024999,93.69393837489834,99.91489022302484,76.45743708268459,101.18439426055997,85.76514596711654,122.51872727051514,107.2512336696085,122.80379827713766,110.67801953548555,83.5469749047738,114.88040968425169,84.16610352323029,104.66375327628315,138.428561799188,105.52455785341526,111.9078071674876,93.16068534197173,88.1860667831688
1,118.954157452607,117.44616310175869,86.29529701508469,94.04154392224518,70.16121499598032,115.69512329927846,97.40807273727029,125.80194508573285,97.46643858267477,123.38183797936424,125.84522592163547,80.76699829108503,123.22861340505318,78.12149891117984,111.27892719571244,128.6776522455864,95.90664222665579,104.01607838924095,87.20906896066498,82.27705001964101
