month,puty,puty_return,puty_growth,put,put_return,put_growth,sp500,dividend,sp500_return,sp500_growth,rf_return,rf_growth
1999-10-31,364.22,0.021253925527142226,3.578151095392475,588.2252155261845,0.0200472093759525,6.416369512760109,1300.01,16.656666666666666,-0.012723658135479043,7.337601162758801,0.0039000000000000003,1.9601291444849187
1999-11-30,363.36,-0.002361210257536661,3.569702328323018,586.4885232027384,-0.002952427535586888,6.397425646732135,1391,16.673333333333332,0.0710605644913842,7.859015243397079,0.0036,1.9671856094050646
1999-12-31,373.52,0.027961250550418315,3.6695156695156697,609.7964123903357,0.03974142419755444,6.651668453131231,1428.68,16.69,0.0280883057752217,8.079761666645744,0.0044,1.9758412260864469
2000-01-31,372.6,-0.0024630541871920597,3.660477453580902,608.1848858178597,-0.0026427288513538594,6.634089897000501,1425.59,16.713333333333335,-0.001187965270195046,8.070163190394316,0.0040999999999999995,1.9839421751134012
2000-02-29,378.03,0.014573268921094895,3.713822575891541,613.1512670563052,0.008165907036257414,6.688263258369581,1388.87,16.736666666666668,-0.02477940907117593,7.870189315428389,0.0043,1.9924731264663889
2000-03-31,386.85,0.02333148162844223,3.800471559092249,633.9822050837172,0.03397357087333419,6.915487444197317,1442.21,16.76,0.03941093598872958,8.18036084275792,0.004699999999999999,2.0018377501607807
2000-04-30,392.67,0.01504459092671584,3.8576480990274096,638.5036600755107,0.007131832653246795,6.964807543364962,1461.36,16.740000000000002,0.014245498228413256,8.29689415865121,0.0046,2.01104620381152
2000-05-31,400.44,0.019787607915043193,3.933981727085176,654.2058811427797,0.024592217788402593,7.1360876073257025,1418.48,16.72,-0.02838908049123179,8.061352962554029,0.005,2.0211014348305776
2000-06-30,405.29,0.012111677155129508,3.98162884369781,665.641068273828,0.017479493016897107,7.260822800825918,1461.96,16.7,0.03163362660500435,8.316362792102609,0.004,2.0291858405699
2000-07-31,403.88,-0.0034789903525871413,3.9677767953630028,664.5019624613835,-0.0017112913651773365,7.248397417462781,1473,16.583333333333332,0.00849677449755415,8.387025051386955,0.0048,2.038925932604635
2000-08-31,417.11,0.03275725463008827,4.097750270164064,698.9002609985273,0.051765533407499564,7.623614576127285,1485.46,16.46666666666667,0.009390510673606522,8.46578349965181,0.005,2.049120562267658
2000-09-30,416.6,-0.0012226990482127054,4.092739954808922,695.1607865423912,-0.0053505123188729575,7.582824332423376,1468.05,16.35,-0.010803050906789902,8.374327209539208,0.0051,2.0595710771352236
2000-10-31,411.48,-0.012289966394623097,4.042440318302388,683.3153246711232,-0.017039887894403916,7.453613855875924,1390.14,16.323333333333334,-0.05214381132946566,7.937657871513786,0.005600000000000001,2.071104675167181
2000-11-30,407.32,-0.010109847380188608,4.00157186364083,674.7516241907251,-0.012532574890691595,7.360200882020862,1378.04,16.296666666666667,-0.007727239302836031,7.876321689636558,0.0051,2.0816673090105335
2000-12-31,416.57,0.02270941765687917,4.092445230376266,689.4371139319858,0.02176428957673715,7.52039042536012,1330.93,16.27,-0.03320235019786555,7.614809298626202,0.005,2.0920756455555862
2001-01-31,424.71,0.019540533403749727,4.17241379310345,712.9183635128197,0.03405858069768852,7.776524249540373,1335.63,16.169999999999998,0.004543815226946579,7.649409585067594,0.0054,2.103372854041586
2001-02-28,416.4,-0.01956629229356499,4.090775125257886,684.37731446861,-0.040034105593208524,7.465198056586127,1305.75,16.07,-0.021368817212351843,7.485950749861872,0.0038,2.1113656708869444
2001-03-31,394.21,-0.05329010566762726,3.8727772865703916,648.9877782149955,-0.05171056302632271,7.079168461977048,1185.85,15.97,-0.09080541195992087,6.806185908108986,0.0042,2.1202334067046698
2001-04-30,402.28,0.02047132239161864,3.952058158954712,668.707019387138,0.030384610980470406,7.294266241759435,1189.84,15.876666666666665,0.004480377413294656,6.836680189722363,0.0039000000000000003,2.1285023169908177
2001-05-31,404.74,0.006115143681018287,3.976225562432461,672.5350491599718,0.005724524585284163,7.336022448191995,1270.37,15.783333333333331,0.06878679299551016,7.306953494709299,0.0032,2.1353135244051886
2001-06-30,399.08,-0.013984286208430174,3.920620886138129,659.842149998563,-0.01887321586772739,7.197568112916774,1238.71,15.69,-0.023892645449750782,7.132371045542393,0.0028000000000000004,2.141292402273523
2001-07-31,403.19,0.010298686980054095,3.960998133411928,669.7501312698276,0.015015684086392866,7.305644521890628,1204.45,15.706666666666667,-0.026601150480024427,6.9426417700805505,0.003,2.1477162794803433
2001-08-31,402.36,-0.002058582802152764,3.952844090775127,657.6284911884934,-0.018098749840260497,7.173421489267059,1178.5,15.723333333333333,-0.020457239588378306,6.80061448401373,0.0031,2.1543741999467327
2001-09-30,354.34,-0.11934585942936682,3.4810885155712756,571.2864056958106,-0.13129310340043487,6.2316007199418175,1044.64,15.74,-0.11247206901428353,6.0357353024282014,0.0028000000000000004,2.1604064477065834
2001-10-31,358.99,0.01312298921939381,3.526770802632873,581.6463499136119,0.018134414042608293,6.344607147545458,1076.59,15.740000000000002,0.03184031500485007,6.2279150157434096,0.0022,2.165159341891538
2001-11-30,368,0.02509819215019915,3.6152863739070646,601.4421260528021,0.03403404171990476,6.560539771901427,1129.68,15.740000000000002,0.050531461992649795,6.5426206666549005,0.0017000000000000001,2.1688401127727532
2001-12-31,373.75,0.015625,3.671775223499363,616.1471798172647,0.024449657128226443,6.72094271990051,1144.93,15.74,0.014660493827160614,6.638538716551848,0.0015,2.1720933729419127
2002-01-31,379.65,0.015785953177257506,3.7297376952549377,622.3558102888128,0.010076538000854729,6.788666554619155,1140.21,15.736666666666668,-0.002977134943718096,6.618774890963576,0.0014000000000000002,2.1751343036640316
2002-02-28,383.66,0.010562360068484322,3.7691325277532193,627.0699934737166,0.007574739573357858,6.840088935820759,1100.67,15.733333333333334,-0.033527936861533214,6.396861024318648,0.0013,2.1779619782587947
2002-03-31,388.81,0.013423343585466263,3.819726888692408,637.2319411818248,0.016205444071426545,6.950935614513787,1153.79,15.73,0.049452454716975236,6.71320150445455,0.0013,2.1807933288305312
