date,acmtp02,acmtp05,acmtp10
1987-12-31,1.5373173594005713,2.4580106429428064,3.4655561193612687
1988-01-29,1.3768852925127222,2.2670455725683922,3.317168487924853
1988-02-29,1.4090004429769527,2.2473694244122697,3.2735409258489314
1988-03-31,1.5109773821698518,2.4801076509250572,3.5550058383509535
1988-04-29,1.6788856639188632,2.6167628447352698,3.736644540942824
1988-05-31,1.6534173307880824,2.544860617492694,3.6303239952840576
1988-06-30,1.4998171738177293,2.2882489097966996,3.3054233821412033
1988-07-29,1.614987337135842,2.4182566532386724,3.554246822480364
1988-08-31,1.3757506009861524,2.150294860532803,3.169841179601498
1988-09-30,1.198324266136912,1.9165997483785127,2.8759816682547727
1988-10-31,1.1909782779293447,1.864427430045465,2.8476394556035816
1988-11-30,1.0763523387771965,1.7567822978646364,2.684347256949957
1988-12-30,0.8677089491003045,1.5354217777343795,2.351662422926851
1989-01-31,0.7364081544434686,1.354918430828378,2.114911435984598
1989-02-28,0.7958643084768369,1.4102650749263352,2.2025583581706067
1989-03-31,0.702778800228101,1.2122382165979317,1.927175895197129
1989-04-28,0.7763762422944307,1.3711446038700297,2.1914147681798575
1989-05-31,0.5300862264205808,1.1421091202521412,1.901321356771537
1989-06-30,0.46607790449434994,1.1352773579774196,1.9271457120089828
1989-07-31,0.46903473927840356,1.1490868064320559,1.99445178376397
1989-08-31,0.5864873705357292,1.1504755587732651,1.8714809654774633
1989-09-29,0.4979625470044997,1.1192572324348884,1.8407028998963364
1989-10-31,0.4142407181792622,1.0814811948937333,1.8153044245177261
1989-11-30,0.40233698879496416,1.0618815417338325,1.7563630462871762
1989-12-29,0.49314212599922413,1.1179743472887882,1.8343457297285681
1990-01-31,0.6436727667194146,1.3288879764010666,2.0618388122924536
1990-02-28,0.7512745483574568,1.4183920168383137,2.1331458885944414
1990-03-30,0.7738654735750279,1.3954317835730166,2.0906984862421174
1990-04-30,0.928752514554918,1.5897987044224395,2.3329236949448653
1990-05-31,0.7335800712267506,1.4315581068493097,2.1409174911872046
1990-06-29,0.7480810805856946,1.4407932166321142,2.177332204384463
