month,gamma,gamma_return,inv_gamma_return,gamma_growth,inv_gamma_growth,sp500,sp500_return,sp500_growth,rf_return,rf_growth
2016-04-30,3202.4091,-0.026119679406224283,0.026119679406224283,0.32024090999999993,1.9126822105167929,3888.1298828125,0.0038779624059339657,1.712643930321551,1e-4,1.0012006402000404
2016-05-31,3129.5838,-0.022740785991396284,0.022740785991396284,0.31295838,1.9561781073357059,3957.949951171875,0.01795723663142401,1.7433982826437073,1e-4,1.0013007602640605
2016-06-30,3073.5997,-0.01788867260879856,0.01788867260879856,0.30735997,1.9911715370623335,3968.2099609375,0.0025922535383720025,1.7479176130106822,2e-4,1.0015010204161132
2016-07-31,2658.8857,-0.13492778516343573,0.13492778516343573,0.26588856999999994,2.2598359024386285,4114.509765625,0.03686795964116185,1.8123597690232358,2e-4,1.0017013206201963
2016-08-31,2080.0802,-0.21768724394583794,0.21768724394583794,0.20800801999999996,2.751773351810349,4120.2900390625,0.0014048510677484582,1.8149058645798926,2e-4,1.0019016608843205
2016-09-30,2344.4381,0.12709024392424872,-0.12709024392424872,0.23444380999999995,2.4020498053045243,4121.06005859375,1.8688478819450793e-4,1.8152450428779874,2e-4,1.0021020412164974
2016-10-31,1856.8696,-0.20796816943044893,0.20796816943044893,0.18568695999999998,2.9015997061944723,4045.889892578125,-0.01824049272440731,1.782134078880355,2e-4,1.0023024616247407
2016-11-30,1700.0082,-0.0844762604762338,0.0844762604762338,0.17000081999999997,3.1467159987727205,4195.72998046875,0.037035137353959025,1.8481356592748603,1e-4,1.002402691870903
2016-12-31,1521.2979,-0.10512319881751153,0.10512319881751153,0.15212979,3.4775088503339497,4278.66015625,0.019765374837583005,1.8846647533311316,3e-4,1.0027034126784642
2017-01-31,1259.7256,-0.17194022288468291,0.17194022288468291,0.12597255999999998,4.075432497143827,4359.81005859375,0.01896619487883644,1.920409672324084,4e-4,1.0031044940435356
2017-02-28,1173.8782,-0.06814769819713107,0.06814769819713107,0.11738782,4.3531638409819635,4532.93017578125,0.039708178764865654,1.9966656428945058,4e-4,1.003505735841153
2017-03-31,1110.2195,-0.054229391090149015,0.054229391090149015,0.11102194999999998,4.58923326539407,4538.2099609375,0.0011647620747521348,1.99899128331131,3e-4,1.0038067875619052
2017-04-30,903.0458,-0.18660607204251045,0.18660607204251045,0.09030458,5.4456120587360815,4584.81982421875,0.010270539195507356,2.019522001638036,5e-4,1.0043086909556862
2017-05-31,913.6767,0.011772271129548484,-0.011772271129548484,0.09136767,5.381504837114301,4649.33984375,0.014072531092810037,2.0479417877987016,6e-4,1.0049112761702594
2017-06-30,887.6299,-0.028507676730729736,0.028507676730729736,0.08876299,5.534919037335614,4678.35986328125,0.006241750550943559,2.060724529580994,6e-4,1.0055142229359615
2017-07-31,748.7393,-0.156473548266006,0.156473548266006,0.07487392999999999,6.400987458472584,4774.56005859375,0.02056280365850882,2.1030988034770415,7.000000000000001e-4,1.0062180828920166
2017-08-31,758.0234,0.01239964297319518,-0.01239964297319518,0.07580234,6.321617499311624,4789.18017578125,0.0030620867698973875,2.1095386744989555,9e-4,1.0071236791666194
2017-09-30,676.7715,-0.10718917120500515,0.10718917120500515,0.06767714999999999,6.999226439737895,4887.97021484375,0.020627755782101964,2.153053723089419,9e-4,1.0080300904778694
2017-10-31,617.2304,-0.08797814328765308,0.08797814328765308,0.06172304,7.615005386355885,5002.02978515625,0.023334751501988382,2.2032946966881415,9e-4,1.0089373175592993
2017-11-30,593.7545,-0.03803425754791079,0.03803425754791079,0.05937545,7.904636462449272,5155.43994140625,0.030669580718061917,2.270868821233896,8e-4,1.0097444674133467
2017-12-31,521.2834,-0.12205566442022753,0.12205566442022753,0.05212834,8.869442117873874,5212.759765625,0.011118318682830974,2.296117064475279,9e-4,1.0106532374340185
2018-01-31,664.1365,0.27404114537313085,-0.27404114537313085,0.06641364999999999,6.4388500410710305,5511.2099609375,0.05725377894461947,2.4275784433157153,0.0012,1.0118660213189394
2018-02-28,958.8543,0.4437608834930771,-0.4437608834930771,0.09588543,3.5815402581659144,5308.08984375,-0.03685581181395381,2.3381080690452607,0.0011,1.0129790739423905
2018-03-31,1040.7645,0.0854250744873335,-0.0854250744873335,0.10407644999999999,3.2755869148327075,5173.18994140625,-0.025414020168213147,2.2786873434230825,0.0011,1.014093350923727
2018-04-30,1009.1967,-0.030331357382001434,0.030331357382001434,0.10091966999999999,3.3749399121823056,5193.0400390625,0.003837109768069835,2.2874309168869082,0.0014000000000000002,1.0155130816150204
2018-05-31,986.3835,-0.02260530578429354,0.02260530578429354,0.09863835,3.4512314609008032,5318.10009765625,0.024082244244804096,2.3425173869204947,0.0014000000000000002,1.0169347999292815
2018-06-30,917.6252,-0.06970747178962344,0.06970747178962344,0.09176251999999999,3.691808080601007,5350.830078125,0.006154449872648016,2.3569342927541035,0.0014000000000000002,1.0183585086491826
2018-07-31,840.239,-0.08433312424288253,0.08433312424288253,0.0840239,4.00314979014321,5549.9599609375,0.03721476479445185,2.444647048094925,0.0016,1.0199878822630213
2018-08-31,852.3498,0.014413518058552288,-0.014413518058552288,0.08523497999999999,3.945450318351891,5730.7998046875,0.032583990699538656,2.524303404773705,0.0016,1.0216198628746422
2018-09-30,683.6418,-0.19793282053917294,0.19793282053917294,0.06836418,4.726384428160459,5763.419921875,0.0056920706182788106,2.5386719180156385,0.0015,1.0231522926689542
2018-10-31,791.0735,0.15714618386412305,-0.15714618386412305,0.07910735,3.9836511518002267,5369.490234375,-0.06834998886769361,2.365153720680543,0.0019,1.0250962820250253
2018-11-30,885.5882,0.11947650881997696,-0.11947650881997696,0.08855882000000001,3.507698419826456,5478.91015625,0.020378083784286183,2.4133510213632876,0.0018,1.0269414553326701
2018-12-31,984.1237,0.11126559726066798,-0.11126559726066798,0.09841237,3.117412260134164,4984.22021484375,-0.0902898436547529,2.195449934960358,0.002,1.0289953382433357
2019-01-31,982.5844,-0.0015641326390168908,0.0015641326390168908,0.09825843999999999,3.122288306399511,5383.6298828125,0.08013483569189983,2.3713819547681982,0.0021,1.0311562284536466
2019-02-28,866.9613,-0.11767243607775568,0.11767243607775568,0.08669613,3.489695577550631,5556.490234375,0.03210851327546971,2.4475235037440823,0.0018,1.0330123096648631
2019-03-31,927.5445,0.0698799358172042,-0.0698799358172042,0.09275444999999999,3.2458358745698117,5664.4599609375,0.019431281619924246,2.4950820222167174,0.0019,1.0349750330532266
2019-04-30,786.588,-0.15196737191584875,0.15196737191584875,0.07865879999999999,3.7390970220983664,5893.81005859375,0.04048931393952193,2.5961061815191075,0.0021,1.0371484806226383
2019-05-31,797.8444,0.014310414092256751,-0.014310414092256751,0.07978444,3.6855889953810146,5519.27001953125,-0.0635480335027736,2.4311287389191736,0.0021,1.0393264924319459
2019-06-30,745.1688,-0.06602239734965853,0.06602239734965853,0.07451688000000001,3.928920416501589,5908.25,0.07047670780596915,2.6024666886906744,0.0018,1.0411972801183234
2019-07-31,683.304,-0.08302118929294955,0.08302118929294955,0.0683304,4.255104062116901,5993.169921875,0.014373109105911164,2.639872226351725,0.0019,1.0431755549505481
2019-08-31,848.0265,0.24106766534368318,-0.24106766534368318,0.08480265000000001,3.2293360600679573,5898.22998046875,-0.015841356518145777,2.5980530692517356,0.0016,1.044844635838469
2019-09-30,683.075,-0.19451219979564316,0.19451219979564316,0.06830750000000001,3.857481320991171,6008.58984375,0.018710674837483898,2.6466643954410323,0.0018,1.0467253561829784
2019-10-31,640.513,-0.06230940965486953,0.06230940965486953,0.0640513,4.097838704856817,6138.72998046875,0.02165901486088595,2.7039885389136673,0.0016,1.0484001167528711
2019-11-30,598.0674,-0.06626813195048342,0.06626813195048342,0.05980674000000001,4.369394820862067,6361.56005859375,0.03629905189411575,2.8021407592087884,0.0012,1.0496581968929746
2019-12-31,565.2745,-0.05483144541902807,0.05483144541902807,0.05652745000000001,4.608975054496349,6553.56982421875,0.030182811111814756,2.8867172444527047,0.0014000000000000002,1.051127718368625
2020-01-31,595.8459,0.05408239713625873,-0.05408239713625873,0.059584590000000014,4.359710635207968,6551,-0.00039212586234349533,2.885585287963882,0.0013,1.0524941844025042
2020-02-29,665.0592,0.1161597319038361,-0.1161597319038361,0.06650592000000001,3.853287816643907,6011.72998046875,-0.08231873294630587,2.648047563250194,0.0012,1.0537571774237873
2020-03-31,816.088,0.22709076124351024,-0.22709076124351024,0.08160880000000001,2.9782417530718988,5269.2001953125,-0.12351349571065617,2.3209779519050775,0.0013,1.0551270617544384
2020-04-30,810.4755,-0.006877322053503998,0.006877322053503998,0.08104755000000001,2.9987240807609665,5944.68017578125,0.12819402479140174,2.6185134570118938,0,1.0551270617544384
