month,dy_ru,hml_ru,liq_ru,mom_ru,pe_ru,rmrf_ru,rmrf_ru_fixed,smb_ru,soe_ru
2007-11-30,0.5460560574738765,1.857660488393286,1.8495266098374854,1.3779883593463624,1.1572841084954117,3.3979654968163335,2.4876229972720947,2.4510187537501418,1.142570377287547
2007-12-31,0.5583865493076942,1.958260234481736,1.8449749248506753,1.3905680150788353,1.220840994449871,3.5625425576891363,2.5181034638376785,2.4853575264901813,1.104876980540831
2008-01-31,0.5468218054849825,2.2251671879211274,2.034907713464353,1.4087385673318704,1.2745909609125157,3.0841928433831005,2.087234728282298,2.788153604657533,1.113929237642402
2008-02-29,0.5810386331413997,2.2454362358359012,1.899277044546527,1.4709005653539562,1.2421793873674711,3.338561648141122,2.1853216824570962,2.7302408661351913,1.2158270285849784
2008-03-31,0.5949149977780825,2.212192552364351,1.8455996767135532,1.3950947629173096,1.1503028311602235,3.2546769481699283,2.1241898958900567,2.757966462130794,1.2448962370114165
2008-04-30,0.60506603238517,2.184942764504327,1.7745939203513525,1.61296392185258,1.1542932316815182,3.3999396897206484,2.1570553142712248,2.6614872793525346,1.278878169593117
2008-05-31,0.6180174708083745,2.065942041778363,1.6190099475723885,1.7453447098107868,1.0907378463451338,3.781773316514416,2.4722791083216844,2.473203023262019,1.2818438880684035
2008-06-30,0.6285769173146064,2.1096408478460593,1.6200363998791494,1.726147663347578,1.1442221766406675,3.654399409440894,2.230613743816245,2.653071659534796,1.290383532050715
2008-07-31,0.6022024584410028,1.9769908506151948,1.7051855130567974,1.737459108985495,1.1396132497131588,3.1919899801672904,1.889555444295444,2.814115762340217,1.2238023225639623
2008-08-31,0.6214753459209487,2.0269968571906554,1.7199933440521824,1.6369644741217737,1.1159708332346097,2.9679442034593486,1.6871423069933074,2.9331134614665357,1.2627963359678178
2008-09-30,0.6273961415415376,1.7726695615189438,1.7990356381781005,1.7294955279859814,1.133672362591377,2.3448896127155345,1.2734457752691322,3.145664461565169,1.2251801587120084
2008-10-31,0.6516757448230536,1.536964780602016,1.9133823433407007,1.8323451680442517,1.1463468196051485,1.7694677710928186,0.8962048798139733,3.1008324516589423,1.285979724088092
2008-11-30,0.6620282657053126,1.8302791393321047,1.9152842453899812,1.5083993687502044,1.1131314205070895,1.5545216735993184,0.7422151820534381,3.1325229593148967,1.1740506208629127
2008-12-31,0.687799702032689,1.9001244215681574,1.8631865986311282,1.4756761528445375,1.1890191551001603,1.5539247372766563,0.7462219710571071,3.58050506772652,1.2198832090001588
2009-01-31,0.7081888363997461,1.7042975986813433,1.8257980331563974,1.3135760788068709,1.170651187192173,1.5807516939410002,0.7586044427682831,3.3570815515003853,1.312322298928564
2009-02-28,0.7644154890657039,1.5077579996014108,1.885702466624259,1.3319674574862457,1.2144710024311502,1.6075090778643395,0.8013826226595488,3.272234672367764,1.4700070094009234
2009-03-31,0.7305350657593338,1.5867072239765398,1.7735427696119146,0.9505439243930269,1.247621202913511,1.7832451852746247,0.9211244455914622,3.139489928413821,1.400865229713751
2009-04-30,0.7187288885615972,1.9270114957172364,1.4993778870286874,0.8848527843221493,1.2984580240686279,2.0958962138732686,1.0869694282076594,3.513619803692968,1.396019636884171
2009-05-31,0.687834327286777,2.1975851068423893,1.427865058706854,1.0503901583603525,1.5117115761095632,2.5530489042508786,1.3152170842438182,3.675597676643214,1.3009590757301803
2009-06-30,0.6991492019706445,2.2799176328702395,1.5014900647289555,1.056798588716509,1.539387991644977,2.265925365332112,1.1250982017511075,4.237284135599446,1.3079738470665174
2009-07-31,0.730550090078752,2.4340104259230406,1.4409124480674658,1.0289329235292322,1.502935284002824,2.4599384269625784,1.2112261935801816,4.050008888658358,1.3734143945829496
2009-08-31,0.7187078731185755,2.60546212032506,1.513120893577471,1.0793681286418646,1.5203152276270324,2.566057710763317,1.2446216964032557,4.311441012430143,1.351042847509588
2009-09-30,0.6659633397261495,2.6840897561922294,1.483826873077811,1.11940297190132,1.569688984959448,2.8230997116504786,1.353560660825844,4.626085666076283,1.235294953634899
2009-10-31,0.6738863055788715,2.6491429075666066,1.5135701827486558,1.0830738678512346,1.511511602109896,2.781597322789505,1.3872667315351028,4.742871198716378,1.2140725863314514
2009-11-30,0.6973550700569613,2.4269089581937515,1.4932732065979963,1.0983062187286945,1.5103477381762713,2.8361305383027937,1.4302083940224342,4.601481465411444,1.2347931631623703
2009-12-31,0.6555402653462058,2.601083360305401,1.45745854201095,1.129654074823649,1.5357366836550144,3.031503062694858,1.5143357531478818,4.573872576618975,1.1805746301610738
2010-01-31,0.6596806576621325,2.638362087025298,1.5091793732912926,1.0461093780659911,1.464063852628835,3.0949675793123745,1.5740017711654815,4.681303695698602,1.2344218196173506
2010-02-28,0.6828024647131902,2.6797184127394194,1.5863965359257415,1.0336251087481516,1.435639052930046,2.928148826787438,1.4672093712807175,4.930784413553467,1.295140560080689
2010-03-31,0.7239228775456126,2.9617587756802433,1.5881907504078734,1.0978432031295655,1.420190141081466,3.1514611689135554,1.5859941894350649,4.752783096224187,1.314176536032755
2010-04-30,0.7495121034210949,2.9856157426183474,1.653913260041252,1.1165746038613622,1.4079083367413934,3.1875989741374866,1.5598111817953544,5.199226270801813,1.359644415826416
2010-05-31,0.7301656970075896,2.912077041261915,1.7044651188344129,1.1094586739109538,1.3689416577054019,3.0069354270802964,1.4368775198199126,5.2336867425246885,1.3668396540749697
2010-06-30,0.7744122779148555,2.7307944212892785,1.7443138088476426,1.140953986745938,1.449234192754797,2.879666885129123,1.4031953635330991,5.263319876860864,1.3791849498305746
