date,mkt_rf,smb,hml,mom
1998-09-30,1.0590396500823387,0.824784726094128,1.2749156389737952,1.8519576976705208
1998-10-31,1.1577421454700125,0.7894014613446899,1.3153304647292645,1.7976953371287747
1998-11-30,1.204862250790642,0.7830073095077978,1.3322982277242719,1.7784599970214967
1998-12-31,1.2348633208353288,0.7715754027889841,1.301788598309386,1.8803657548508281
1999-01-31,1.2365921294844984,0.7767449579876703,1.2675515581738492,1.9672386527249364
1999-02-28,1.2071612368027673,0.794144045046594,1.2435948337243634,1.9556319446738593
1999-03-31,1.2530333638012725,0.7968441347997525,1.270207763166065,1.8314493161870693
1999-04-30,1.3095451685087096,0.8197135614685054,1.3191107620479585,1.7173500237886148
1999-05-31,1.2537585443302388,0.8486494501883435,1.30842596487537,1.740877719114519
1999-06-30,1.3104284305339655,0.8785219108349731,1.30894933526132,1.8176504265274693
1999-07-31,1.3505275405083046,0.884847268592985,1.3114363389983166,1.852185784631491
1999-08-31,1.3697050315835226,0.9057296641317795,1.299239981045632,1.935348926361445
1999-09-30,1.3925791056109673,0.9115263339822228,1.2757237373887063,1.9980542315755556
1999-10-31,1.4358883157954683,0.8805344386268273,1.2264808011255024,2.123332231895343
1999-11-30,1.4994981681852075,0.8713768804651083,1.0930396899630477,2.4021257539432015
1999-12-31,1.6136099787841018,0.8326877469724575,1.0230851498054123,2.592614326230897
2000-01-31,1.5130820771058524,0.8913922331340157,1.0036465319591097,2.676355768968155
2000-02-29,1.5616520117809503,0.9294546814888381,0.9000702098609297,2.945597159326352
2000-03-31,1.5991316600636931,0.8878151117581382,0.9530843452217382,2.6115664414587436
2000-04-30,1.4927894046694574,0.8420038519914183,0.994543514238884,2.364773412740892
2000-05-31,1.4484535593507746,0.8508448924373282,1.0522270380647392,2.136572778411396
2000-06-30,1.4945143825381293,0.8562052152596834,1.1034704948184921,2.1132841351267118
2000-07-31,1.4292041040212131,0.8459307526765671,1.1433057796814396,2.075879005934969
2000-08-31,1.4470691553214783,0.8543054671280652,1.1275281599218359,2.152478941253969
2000-09-30,1.3709533177515685,0.8551597725951932,1.167442656783069,2.084245358816218
2000-10-31,1.3096717044480735,0.8054749898074124,1.2539501576506944,1.982534185305987
2000-11-30,1.2545345256908096,0.7963731224225887,1.3739531877378657,1.8901480922707279
2000-12-31,1.2718471021453428,0.7958952985491351,1.442788242443533,1.9408040611435835
2001-01-31,1.2769344905539242,0.8052072735421599,1.4176837270250153,1.827267023566684
2001-02-28,1.1765674395963859,0.8385428546668054,1.5539231331921195,1.9385475853018947
2001-03-31,1.0792653123417646,0.833176180396938,1.6244712434390418,2.00523362223628
2001-04-30,1.1612894760797388,0.8195120910384281,1.6152117573514393,1.9534985947825838
2001-05-31,1.124941115478443,0.8430320880512311,1.6625374618418367,2.0509781746622346
2001-06-30,1.082980811871097,0.8468257324474615,1.7581333658977423,2.2138258417304164
2001-07-31,1.0496250028654672,0.8303973132379807,1.818437340348035,2.2640796883376963
2001-08-31,1.0259034778007077,0.8456766238015597,1.9028128329401837,2.4486021829372184
2001-09-30,0.9163369863715921,0.8177692952161081,1.9353509323834606,2.6442454973539027
2001-10-31,0.9403450154145279,0.834206458049952,1.8732261674539517,2.5379468283602753
2001-11-30,0.969683779895461,0.8276996476771623,1.8432545487746883,2.311561971270539
2001-12-31,0.965417171263921,0.8085797858158198,1.8596595142587828,2.3490092752051215
2002-01-31,0.9199460224973903,0.8328371793902944,1.8957369088354032,2.4187748506787137
2002-02-28,0.9308933801651093,0.8336700165696846,1.9399075788112685,2.5210890268624238
2002-03-31,0.9782758532155132,0.8284178954652957,1.9358337728957649,2.429573495187318
2002-04-30,0.9876673014063823,0.8449862533746015,1.9987483705148772,2.5291860084899973
2002-05-31,1.0091984485770416,0.8654349207062669,2.0856939246322748,2.613154983971865
2002-06-30,0.9751884608599952,0.8734834654688353,2.126364956162604,2.779090325454078
2002-07-31,0.8848860093843596,0.8906910897385714,2.1950465442466562,2.8696886700638813
2002-08-31,0.8833817031684061,0.8775088616104405,2.2314843168811507,2.9328218208052865
2002-09-30,0.7914216678685752,0.8990078287198963,2.2413028478754273,3.1879773192153467
2002-10-31,0.8228411080829576,0.8487532910944542,2.2224759039532738,3.0834116631450836
2002-11-30,0.8574827187332502,0.82948659138661,2.2309213123882965,2.9215325508299665
2002-12-31,0.8357884059492989,0.8541223431507924,2.2833479632294216,3.1795038750682525
2003-01-31,0.8132221189886678,0.879575188976686,2.3274165789197494,3.2364169944319743
2003-02-28,0.7989094096944673,0.8927688168113362,2.4049195509977777,3.3836739676786296
2003-03-31,0.7847687131428752,0.8989289216473343,2.4054005349079772,3.4510090796354342
2003-04-30,0.8572028653659626,0.8848157375774711,2.3825492298263513,3.214269856772444
2003-05-31,0.9173785065146532,0.9019811628864741,2.3849317790561773,3.095341872071863
2003-06-30,0.9429733668464121,0.9221855409351312,2.419751783030397,2.957599158764665
2003-07-31,0.962681510213502,0.9301163365871733,2.490166559916582,2.841365511825214
2003-08-31,0.9928134414831847,0.9551364660413681,2.517558392075664,2.79590366363601
2003-09-30,1.033419511239847,0.9873245649469623,2.5049706001152856,2.8062485071914636
2003-10-31,1.0930478170383862,0.9915700605762342,2.5435471473570614,2.9227078202399097
2003-11-30,1.1146901638157465,0.9736226424798043,2.5313381210497474,2.8674686424373754
2003-12-31,1.191046440037125,0.9561947971794158,2.55589210082393,2.878938517007125
2004-01-31,1.2197506592420195,0.9848806410947982,2.614166440722715,2.9771103204370677
2004-02-29,1.2489026999979038,0.9899035323643818,2.6274986895704013,2.9857439403663353
2004-03-31,1.263764642127879,1.0317764517833952,2.639322433673468,3.035307289776416
2004-04-30,1.2282528556840855,1.037451222268204,2.6337798565627537,2.9970624179252336
2004-05-31,1.2300952349676118,1.015457256356118,2.6182405554090336,2.936222050841351
2004-06-30,1.2646609110702016,1.0362741301114184,2.637091887407979,3.005223269036123
2004-07-31,1.2197654487272094,1.0321290335909727,2.6869329240799895,2.9523313395010877
2004-08-31,1.2284257834131729,1.0286197948767635,2.7167578795372775,3.0063590030139573
2004-09-30,1.2603648537819154,1.0257396594511086,2.730341668934964,3.014175536421794
2004-10-31,1.3072504263426026,1.0256370854851633,2.7344371814383663,3.0189982172800685
2004-11-30,1.3869927023495014,1.0322011628322683,2.7574064537624485,3.039527405157573
2004-12-31,1.4441368016863005,1.029207779460055,2.7841532963639444,3.074785923057401
2005-01-31,1.4255074369445473,1.070170249082565,2.8150573979535847,3.127979719526294
2005-02-28,1.481529879216468,1.073808827929446,2.8488380867290273,3.1745866173472357
2005-03-31,1.4499732927891569,1.0762785882336834,2.892710193264655,3.195856347683462
2005-04-30,1.4125639818351967,1.0780006339748576,2.90457030505704,3.2242994691778444
2005-05-31,1.4057836747223877,1.0567640214855527,2.9292591526500242,3.255897603975787
2005-06-30,1.4320718294396964,1.0664862504832198,2.95005689263384,3.3493418652098925
2005-07-31,1.4776117136158786,1.0647798724824469,2.973067336396384,3.3982422564419568
2005-08-31,1.5243042437661407,1.0672288661891565,2.960877760317159,3.499170051458283
2005-09-30,1.5775024618735787,1.052714553608984,2.974201710238586,3.5974967299042606
2005-10-31,1.525602630877938,1.0619784416807427,2.9982927440915184,3.5737532514868926
2005-11-30,1.5587082079679893,1.0620846395249108,2.9773046948828776,3.627002174934047
2005-12-31,1.6383581973951535,1.0877870878014138,2.923415479905498,3.7198534306123583
2006-01-31,1.7323999579256353,1.0936611380755414,2.9658050043641273,3.8336809455890966
