date,benchmark_growth,strategy_growth,overperformance,signal
2015-04-30,2.403993882282567,2.073797569252184,0.8626467748258723,0.5439814814814815
2015-05-31,2.4203410406820884,2.089400975777872,0.8632671762608495,0.5532407407407408
2015-06-30,2.4018254317208703,2.0729730606058188,0.8630823178188125,0.513888888888889
2015-07-31,2.420319487545121,2.089156646124798,0.8631739143842476,0.5069444444444445
2015-08-31,2.347225839021258,2.024895735213441,0.8626761437057877,0.5092592592592593
2015-09-30,2.311195922392282,1.9910795077095118,0.8614931726119424,0.5439814814814815
2015-10-31,2.400754764384983,2.076806542069227,0.8650640094017501,0.5555555555555556
2015-11-30,2.407476877725261,2.0830254238813124,0.865231746628233,0.5347222222222223
2015-12-31,2.381355753601942,2.0605292314852055,0.8652756852345698,0.49768518518518523
2016-01-31,2.3126536401105255,1.999982106335962,0.8647996706676662,0.5092592592592593
2016-02-29,2.3117285786544817,1.9990413740118707,0.8647387900422949,0.587962962962963
2016-03-31,2.3921767331916572,2.0866438093352353,0.8722782812753228,0.6296296296296297
2016-04-30,2.4031807461643386,2.0978421311120012,0.8729439658087802,0.5833333333333333
2016-05-31,2.4245690548052012,2.119365408643285,0.8741204563520104,0.5763888888888888
2016-06-30,2.4239629125415,2.1187448074298745,0.8740830135921479,0.5856481481481481
2016-07-31,2.4718361800641944,2.1710513198632992,0.8783152125424899,0.6250000000000001
2016-08-31,2.4780157705143546,2.1777604715114878,0.87883236960169,0.6180555555555555
2016-09-30,2.4811132902274977,2.1809867833211345,0.8790355490462735,0.5925925925925927
2016-10-31,2.4560540459961997,2.154267675793244,0.8771255173741308,0.6064814814814815
2016-11-30,2.5157361593139074,2.2165529399696156,0.881075279600908,0.5949074074074074
2016-12-31,2.5385035715556983,2.2367056135397982,0.8811118639352766,0.5023148148148149
2017-01-31,2.563127056199789,2.2554887631342417,0.8799754025765442,0.4328703703703704
2017-02-28,2.6088788741529547,2.2916486336798787,0.8784036148186168,0.4490740740740741
2017-03-31,2.611096421195985,2.293325993165919,0.8783000024623699,0.43055555555555564
2017-04-30,2.625326896691503,2.3032786032862607,0.8773302121685893,0.3981481481481482
2017-05-31,2.639241129243968,2.313790510911814,0.8766878044124062,0.43055555555555564
2017-06-30,2.6495341696480197,2.3213103300722775,0.8761201711094198,0.4166666666666667
2017-07-31,2.6743073141342286,2.3400001022714845,0.8749929710411866,0.43055555555555564
2017-08-31,2.6764467599855357,2.3414561023351204,0.8748375410791934,0.38888888888888895
2017-09-30,2.7100361668233544,2.3671682171588877,0.8734821498465944,0.43750000000000006
2017-10-31,2.740524073700117,2.390593319307856,0.8723124683521565,0.4398148148148149
2017-11-30,2.783276249249839,2.419426530953508,0.8692728691970848,0.38657407407407407
2017-12-31,2.7980276133708633,2.4291031169724464,0.868148371861862,0.3773148148148149
2018-01-31,2.8760925837839104,2.478677063084659,0.8618210265761352,0.36574074074074076
2018-02-28,2.823603894129854,2.4501952275727326,0.8677545857854136,0.3148148148148148
2018-03-31,2.790426548373828,2.4336677532830406,0.8721490105881141,0.2870370370370371
2018-04-30,2.79447266686897,2.435660882105058,0.8715994652522624,0.28240740740740744
2018-05-31,2.831499429704984,2.4544865110063276,0.8668504345282748,0.2916666666666667
2018-06-30,2.838295028336276,2.457240990313124,0.8657454442829664,0.23379629629629636
2018-07-31,2.8835658340382393,2.475022996757376,0.858320267060202,0.22685185185185186
2018-08-31,2.933163166383697,2.4927606615674707,0.8498540722645173,0.20833333333333334
2018-09-30,2.9340431153336124,2.4930722566501666,0.8497053924058285,0.20833333333333334
2018-10-31,2.8213758597048013,2.4598312932281643,0.8718552279261136,0.17361111111111113
2018-11-30,2.845216485719307,2.4688768672846972,0.8677290039884377,0.2175925925925926
2018-12-31,2.7093573985262105,2.3951963232766693,0.8840459086643818,0.31250000000000006
2019-01-31,2.8232858771342375,2.4786617073761477,0.8779350782188947,0.4143518518518519
2019-02-28,2.871281737045519,2.5141662412771746,0.8756250593033731,0.42129629629629634
2019-03-31,2.8870737865992697,2.525433430728824,0.8747380972564517,0.4074074074074075
2019-04-30,2.9442378475739353,2.5682605726582675,0.8723006447235658,0.4282407407407408
2019-05-31,2.84207279426312,2.491519519935809,0.8766557721410506,0.43055555555555564
2019-06-30,2.9405506165843374,2.5754525837636466,0.8758402488426543,0.48611111111111116
