date,mkt,mkt_rf,smb,hml,mom,rf,cpi
1980-05-31,85.48424856018447,20.34030270575725,4.478819312877373,11.35437990682454,41.17105504691742,4.198151213346285,4.621468926553672
1980-06-30,88.62152048234323,20.96271596855342,4.553167713471137,11.257867677616533,41.82567482216341,4.223759935747697,4.6723163841807915
1980-07-31,94.84275122020374,22.323196234912537,4.74667734129366,10.549747800694453,41.98042981900541,4.24614586340716,4.6723163841807915
1980-08-31,97.1569143499767,22.72501376714096,4.932272425338241,10.27123445875612,43.319605530231684,4.273321196932966,4.706214689265536
1980-09-30,100.01332763186602,23.22269156864135,4.975183195438684,9.781296575073453,45.67619207107629,4.3053711059099635,4.745762711864407
1980-10-31,102.02359551726653,23.468852099268947,5.0985677386855635,9.51035465994392,49.01968933067907,4.346272131416109,4.790960451977401
1980-11-30,112.78708484433817,25.71951501558884,4.922157294927043,8.715289010372608,56.49028998467457,4.387996343877703,4.830508474576272
1980-12-31,109.1666194208349,24.556992936884225,4.9088674702307395,8.953216400355782,52.733685700693705,4.445479095982502,4.875706214689266
1981-01-31,104.79995464400152,23.31932049286526,5.056624381084685,9.564721080500082,48.54663105605862,4.49171207858072,4.915254237288136
1981-02-28,106.51867390016314,23.452240619674594,5.040443183065214,9.660368291305081,47.87183288437941,4.539773397821533,4.966101694915254
1981-03-31,111.59961464520092,24.28714038573501,5.220891049018949,9.727024832515086,48.221297264435385,4.594704655935174,5
1981-04-30,110.45013861435535,23.774681723596,5.4516544333855865,9.94977370117968,47.76319494042325,4.6443274662192735,5.033898305084746
1981-05-31,111.84181036089625,23.80083387349196,5.560687522053298,9.903009764784136,49.55431475068912,4.6977372320807955,5.073446327683616
1981-06-30,110.7122080762512,23.23913419407755,5.514533815620256,10.408063262788126,46.63061018039846,4.761156684713886,5.11864406779661
1981-07-31,110.38007145202245,22.881251527488757,5.3943169784397345,10.337288432601166,45.45551880385242,4.820195027604338,5.175141242937853
1981-08-31,104.02217933638596,21.270411419953547,5.288588365662316,10.837613192739063,44.94641699324928,4.8818935239576735,5.214689265536723
1981-09-30,97.85366410173826,19.74532292114288,5.1479119151356985,11.401169078761495,45.83186140801629,4.942429003654748,5.265536723163843
1981-10-31,103.85209371117482,20.716792808863108,5.258077230119603,10.92003974363776,47.69721816732255,5.002232394598971,5.276836158192091
1981-11-30,108.45274146257985,21.412877047240908,5.207073880987442,11.126428494792512,47.57320540008751,5.055756281221179,5.293785310734464
1981-12-31,105.43775524992014,20.631307035016615,5.267996645394996,11.209876708503456,48.20117171136867,5.099741360867804,5.3107344632768365
1982-01-31,102.8650740218221,19.962852687082076,5.2000394886694,11.567471775504718,49.03505198197535,5.140539291754746,5.327683615819209
1982-02-28,97.78353936514408,18.79302951961907,5.2249996782150125,12.273087553810505,51.486804581074125,5.1878322532388905,5.344632768361582
1982-03-31,96.9132658647943,18.44159986760219,5.214549678858583,12.738237572099923,52.9953679552996,5.238673009320632,5.338983050847458
1982-04-30,101.17744956284525,19.044640183272783,5.293289379009347,12.385388391352755,52.77808694668287,5.297870014325955,5.361581920903955
1982-05-31,98.2129502906539,18.284759039960196,5.31816783909069,12.608325382397107,54.12392816382329,5.35402743647781,5.4124293785310735
1982-06-30,96.12101444946296,17.719759985625426,5.296895167734328,12.802493593286023,56.830124572014455,5.405426099867997,5.480225988700565
1982-07-31,94.06402474024445,17.154499642083973,5.340329708109749,12.817856585597967,59.3704311403835,5.462183073916611,5.508474576271187
1982-08-31,105.25764368433353,19.06551090221213,5.12191022304806,12.946035151453946,57.280591964242,5.503695665278378,5.519774011299435
1982-09-30,107.15228127065154,19.311455992850664,5.269933428494149,12.988757067453745,59.669192649150894,5.531764513171297,5.531073446327684
1982-10-31,119.892687513732,21.493650520042788,5.393776864063762,12.504276428837722,59.687093406945635,5.564401923799008,5.548022598870057
1982-11-30,126.2469999519598,22.497403999328785,5.651060020479603,12.267945604332688,63.20266320861473,5.599457655918942,5.536723163841808
1982-12-31,127.78721335137371,22.621139721325093,5.640323006440692,12.264265220651389,63.215303741256456,5.6369740222135984,5.5141242937853105
1983-01-31,133.26928480414762,23.4355007512928,5.79261172761459,12.164924672364112,62.1406435776551,5.675869142966872,5.52542372881356
1983-02-28,137.54722884636078,24.042480220751283,5.980292347589303,12.250079145070659,64.52063022667929,5.711059531653266,5.531073446327684
1983-03-31,142.2926082415602,24.72047816297647,6.085545492906875,12.501205767544608,65.12067208778741,5.747039206702682,5.531073446327684
1983-04-30,152.79380272978736,26.369334056447,6.117190329469992,12.571212519842858,66.29284418536758,5.787843185070272,5.570621468926554
1983-05-31,154.6426077428178,26.506454593540525,6.493397534732397,12.39270130206109,65.23878796282024,5.827779303047256,5.6045197740113
1983-06-30,160.42624127239915,27.32020274956222,6.551188772791514,11.90566814089009,66.40003838855844,5.866825424377672,5.621468926553672
1983-07-31,155.08404743802828,26.208270497655036,6.64683612887427,12.573576123594023,64.32171718699657,5.910239932518067,5.64406779661017
1983-08-31,155.48726596136714,26.07722914516676,6.361022175332676,13.272666956065851,60.822615772023944,5.955157756005205,5.661016949152542
1983-09-30,158.08390330292198,26.314531930387783,6.396643899514539,13.416011759191361,60.761793156251926,6.000416954950845,5.689265536723164
1983-10-31,153.8472546944037,25.40931203198244,6.166364719132016,14.096203555382363,57.991055388326835,6.046020123808471,5.706214689265537
1983-11-30,158.24728617866364,25.958153171873267,6.291541922930396,14.005987852627918,57.93886343847734,6.08834226467513,5.7175141242937855
1983-12-31,156.58568967378764,25.49609804541392,6.273296451353898,14.241288448552066,58.36761102792208,6.132787163207259,5.72316384180791
1984-01-31,154.76929567357172,25.006572962941974,6.246321276613076,15.326474628331733,56.91425751332682,6.179396345647635,5.757062146892656
1984-02-29,148.40827762138792,23.80125614612817,6.139509182782992,15.84144417584368,57.02239460260214,6.223270059701734,5.785310734463278
1984-03-31,150.4266301970388,23.951204059848777,6.144420790129218,15.922235541140486,57.643938703770495,6.268699931137556,5.796610169491525
1984-04-30,150.87791008762994,23.82905291914355,6.070073298568654,16.124447932512968,58.82563944719779,6.319476400579771,5.824858757062147
1984-05-31,143.04734655408194,22.406458459870677,6.071894320558225,16.1663714971375,59.7197891667952,6.368768316504293,5.84180790960452
1984-06-30,146.72366336052187,22.814256003840324,6.052464258732439,15.742812563912498,59.30175064262764,6.416534078878076,5.858757062146893
1984-07-31,143.90656902399985,22.1891453893351,5.918099552188578,15.818378064219278,61.03929193645663,6.469149658324876,5.88135593220339
1984-08-31,159.89458884256624,24.47018953535875,5.902120683397669,15.530483583450486,57.56615622527225,6.522843600488972,5.903954802259888
1984-09-30,159.99052559587176,24.274428019075877,5.913924924764465,16.35670531009005,59.67883415873974,6.5789400554531765,5.932203389830509
1984-10-31,160.24651043682516,24.070522823715642,5.842957825667291,16.44012450717151,61.59452473523529,6.644729456007709,5.9491525423728815
1984-11-30,158.59597137932587,23.64688162201825,5.8061471913655875,17.11088158706411,62.64163165573428,6.693235981036565,5.9491525423728815
1984-12-31,162.52915146953313,24.081984243863385,5.7713103082173935,17.07665982388998,63.606312783232596,6.736072691315199,5.9491525423728815
1985-01-31,176.5716701565008,26.00613478494807,5.961186417357745,16.15281252741753,59.217477201189546,6.779857163808748,5.96045197740113
1985-02-28,179.7499602193178,26.323409629324434,6.006491434129664,16.13181387113189,60.2952352862512,6.819180335358839,5.988700564971752
1985-03-31,179.35451030683532,26.102292988438112,5.9374167826371735,16.793218239848297,61.30819523906021,6.861459253438063,6.011299435028249
1985-04-30,178.9240594820989,25.851710975749103,5.945729166132866,17.417925958370652,63.18422601337545,6.910861760062818,6.03954802259887
1985-05-31,189.21219290231957,27.167563064414733,5.811950259894877,17.257681039553642,65.71159505391047,6.956473447679232,6.062146892655368
1985-06-30,192.6558548131418,27.512591115332796,5.841010011194351,17.34396944475141,68.09692595436742,6.994734051641468,6.07909604519774
1985-07-31,192.42466778736602,27.308997941079337,6.00689469551227,17.05259075807958,65.41390707176535,7.0381014027616455,6.090395480225989
1985-08-31,191.5202718487654,27.030446162080327,5.98707194301708,17.448210863667033,66.60444018047147,7.076810960476835,6.101694915254238
1985-09-30,183.97437313792403,25.80326390632188,5.891877499123108,17.67678242598107,67.59018589514245,7.119271826239696,6.11864406779661
1985-10-31,192.5659763634651,26.840555115356022,5.799375022386875,17.814661328903725,70.8885869668254,7.165547093110254,6.141242937853108
1985-11-30,206.21890408763474,28.57982308683109,5.812133647436126,17.301599082631295,70.60503261895809,7.209256930378226,6.15819209039548
1985-12-31,215.56062044280458,29.688720222600136,5.783654192563689,17.0386147765753,70.51324607655346,7.256117100425684,6.175141242937853
1986-01-31,218.16890395016253,29.881696904047033,5.8542147737129655,17.127215573413494,72.60043816041944,7.296751356188069,6.192090395480226
1986-02-28,234.88064199274498,32.012261893305585,5.817918642115946,16.98163424103948,74.6187303412791,7.335424138375866,6.175141242937853
1986-03-31,247.75210117394738,33.5744602736989,5.787665465176943,16.906915050378906,76.44688923464044,7.379436683206121,6.146892655367232
1986-04-30,245.7948595746732,33.13463484411344,5.952613930934485,16.42337727993807,76.06465478846724,7.417809753958793,6.135593220338983
1986-05-31,258.35497689893896,34.66545497391148,5.87403942704615,16.400384551746157,77.60116081519428,7.454157021753191,6.152542372881356
1986-06-30,262.35947904087254,35.02250916014277,5.819410860374621,16.623429781649907,81.60538071325831,7.492918638266309,6.186440677966102
1986-07-31,246.80156193374881,32.76355731931356,5.622132832207921,17.414705039256443,83.07427756609695,7.531881815185294,6.186440677966102
1986-08-31,262.9177039280226,34.752305248595896,5.386003253255188,18.02421971563042,78.91225626003549,7.566528471535146,6.19774011299435
1986-09-30,241.48991105788875,31.763606997216648,5.507726926778756,18.59378505864434,74.28799804319742,7.6005778496570535,6.225988700564972
1986-10-31,253.85419450405263,33.24379108328694,5.371135298994642,18.33905020334091,76.28634519055943,7.635540507765476,6.231638418079096
1986-11-30,257.81431993831586,33.6327434389614,5.268009501253945,18.315209438076568,76.04222888594964,7.665319115745761,6.237288135593221
1986-12-31,250.64708184403068,32.53295272850737,5.272750709805073,18.364660503559374,76.34639780149344,7.702879179412914,6.242937853107345
1987-01-31,282.95549069372623,36.58981193375224,5.1762593718156404,17.76597257114334,77.94967215532479,7.735231271966448,6.282485875706215
1987-02-28,296.59394534516383,38.19610467764396,5.356910823892005,16.705344008646083,76.25816426955424,7.768492766435904,6.305084745762712
1987-03-31,302.8520775919468,38.82252079435732,5.3778027761051845,16.97597058158615,77.4782948978671,7.8050046824381525,6.333333333333333
1987-04-30,297.7944478961613,38.00336560559638,5.2863801289113965,16.91825228160876,77.67973846460156,7.83934670304088,6.36723163841808
1987-05-31,299.2536406908525,38.04516930776254,5.258362314228166,16.955472436628295,77.15151624304227,7.869136220512435,6.389830508474576
1987-06-30,312.4806516093882,39.54414897848839,5.143730015777992,17.12672270823824,76.99721321055618,7.906908074370894,6.4124293785310735
1987-07-31,325.94856769375275,41.066598714160186,5.109267024672279,17.241471750383436,79.05303880327803,7.943279851513,6.429378531073446
1987-08-31,338.95391554473343,42.512142988898624,5.072480302094639,17.08285021027991,78.36527736568951,7.98061326681511,6.463276836158193
1987-09-30,331.70030175207614,41.41107848548615,5.098857199665532,17.128973905847666,78.9216708349859,8.016526026515779,6.497175141242938
1987-10-31,256.6033534354061,31.78714384545917,4.67004330917366,17.848390809893267,72.71842750735601,8.064625182674872,6.5141242937853105
1987-11-30,237.56338461049899,29.317282768666992,4.799870513168688,18.40704544224293,71.88943743377216,8.092851370814236,6.519774011299436
1987-12-31,254.6679483024549,31.313789725213216,4.806110344835807,17.587931920063117,76.08059163616107,8.12441349116041,6.519774011299436
