month,long_rate,shiller_cape,real_rate_10y,cape_excess_yield,subsequent_stock_return_10y
2010-06-01,0.032,19.7420398537394,0.008271132094939,0.042382194886902,0.114457053778662
2010-07-01,0.0301,19.6686604707177,0.006586755551067,0.044255547690111,0.117907852383371
2010-08-01,0.027,19.7702991743586,0.003345530454365,0.047235393545863,0.123161072190145
2010-09-01,0.0265,20.381395233204,0.00331765892026,0.04574669553428,0.118647169836274
2010-10-01,0.0254,21.2401276517594,0.002266893443465,0.044813802887339,0.115649980897436
2010-11-01,0.0276,21.7007238277606,0.004482648506171,0.041598763705561,0.117346340618254
2010-12-01,0.0329,22.3963797730442,0.009548172917771,0.035101900448264,0.118018865622628
2011-01-01,0.0339,22.978299430555,0.010706782031902,0.032812539448881,0.11735056505854
2011-02-01,0.0358,23.4898287032985,0.012511671831517,0.030059945553653,0.116571821620756
2011-03-01,0.0341,22.8993364301436,0.010050972525412,0.033618415146611,0.119030205926993
2011-04-01,0.0346,23.1439294472859,0.010299650573933,0.032908223969483,0.122922328770398
2011-05-01,0.0317,23.0594915060953,0.007381108170815,0.035984982522715,0.122663362240448
2011-06-01,0.03,22.100831286611,0.005963612831241,0.03928355398487,0.127717537347546
2011-07-01,0.03,22.6109817011566,0.005584793221375,0.038641504124611,0.127113168807117
2011-08-01,0.023,20.0498527216605,-0.001697348442123,0.051573026527263,0.141940197617361
2011-09-01,0.0198,19.6981145688777,-0.004592074534978,0.055358354551441,
2011-10-01,0.0215,20.1558247866887,-0.003025866501175,0.052639316240052,
2011-11-01,0.0201,20.3452467976458,-0.00451251923125,0.053664048821725,
2011-12-01,0.0198,20.5235754994317,-0.00496459605824,0.053689049554547,
2012-01-01,0.0197,21.2130080918034,-0.005282829942548,0.052423716122967,
2012-02-01,0.0197,21.7974359637175,-0.005328804582876,0.051205760095649,
2012-03-01,0.0217,22.0539439729047,-0.003529455719789,0.048872819302675,
2012-04-01,0.0205,21.7792469068249,-0.004466950220347,0.050382220122845,
2012-05-01,0.018,20.9414674197435,-0.006846608901818,0.05459875443949,
2012-06-01,0.0162,20.5475040868561,-0.008439252988649,0.057106964442698,
2012-07-01,0.0153,20.9993412933806,-0.009058312205697,0.056678853537402,
2012-08-01,0.0168,21.4104284534429,-0.007786132748273,0.054492344264521,
2012-09-01,0.0172,21.7836903017277,-0.007672385992249,0.053578290187035,
2012-10-01,0.0175,21.5771096545288,-0.007162812074137,0.053508222372875,
2012-11-01,0.0165,20.8981620595737,-0.007676279692564,0.055527377657511,
2012-12-01,0.0172,21.2382611398456,-0.006926303982013,0.054011137971735,
2013-01-01,0.0191,21.9004754138218,-0.00487682900915,0.050537938236435,
2013-02-01,0.0198,22.0527243368619,-0.004226103648539,0.049571974966962,
2013-03-01,0.0196,22.4192071146026,-0.004080187142883,0.048684797595349,
2013-04-01,0.0176,22.5956553961056,-0.006196251786769,0.050452547188245,
2013-05-01,0.0193,23.4118417818424,-0.004845668270375,0.047559095488885,
2013-06-01,0.023,22.9253331739153,-0.001279584957851,0.044899452656777,
2013-07-01,0.0258,23.4924601771596,0.001591520055276,0.040975328731904,
2013-08-01,0.0274,23.3566490949161,0.003457470603021,0.039356890135809,
2013-09-01,0.0281,23.4422871679606,0.004370701982273,0.038287251690727,
2013-10-01,0.0262,23.8347378876314,0.002624056186962,0.039331513230856,
2013-11-01,0.0272,24.642077092412,0.003556308692551,0.03702468601215,
2013-12-01,0.029,24.8618692964619,0.005254063730945,0.034968173305041,
2014-01-01,0.0286,24.8596090936327,0.004972618200192,0.035253275788468,
2014-02-01,0.0271,24.5909308778941,0.003646001328941,0.037019397023219,
2014-03-01,0.0272,24.9560391539654,0.00374647307105,0.036323988184061,
2014-04-01,0.0271,24.7863153969626,0.003636776923961,0.036708065945365,
2014-05-01,0.0256,24.9432741099026,0.002377005488809,0.0377139623446,
2014-06-01,0.026,25.5580076235113,0.002910783757307,0.036215896801317,
2014-07-01,0.0254,25.8175459761587,0.002188780657172,0.036544567621687,
2014-08-01,0.0242,25.6176064217994,0.001213837282009,0.037821815914265,
2014-09-01,0.0253,25.9184368926062,0.002452576254609,0.036129997383745,
2014-10-01,0.023,25.1627482830832,0.000946769801561,0.038794517149686,
2014-11-01,0.0233,26.6068171471434,0.001853458790552,0.035730893913859,
2014-12-01,0.0221,26.7940854825725,0.000859216969384,0.036462452421065,
2015-01-01,0.0188,26.4922954203831,-0.00174486714054,0.039491690665337,
2015-02-01,0.0198,26.9955136993832,-0.000600163248153,0.037643355355397,
2015-03-01,0.0204,26.7286054529285,0.000189220107107,0.037223880316748,
2015-04-01,0.0194,26.7913716801923,-0.000334251417248,0.037659701264944,
2015-05-01,0.022,26.8061113796508,0.001642239070835,0.03566268687822,
2015-06-01,0.0236,26.4958952927848,0.002937874206525,0.034803820835285,
2015-07-01,0.0232,26.3811363363997,0.003002122056349,0.034903750808583,
2015-08-01,0.0217,25.6936584170577,0.002167271703417,0.036752837833655,
2015-09-01,0.0217,24.4967521704864,0.003563469000746,0.037258269041932,
2015-10-01,0.0207,25.4914410460667,0.002813883071116,0.036414970181741,
2015-11-01,0.0226,26.2258518909719,0.00410789268496,0.034022422553503,
2015-12-01,0.0224,25.9654240371242,0.003843333246768,0.034669421198153,
2016-01-01,0.0209,24.2061672038785,0.002948309965549,0.038363476058955,
2016-02-01,0.0178,24.0026067772898,-3.0319150042403E-05,0.041692460653196,
2016-03-01,0.0189,25.3722986201879,0.001194251667901,0.038218811175539,
2016-04-01,0.0181,25.9223375436739,0.000775072108529,0.037801695835921,
2016-05-01,0.0181,25.69470992345,0.000867937058125,0.038050579748611,
2016-06-01,0.0164,25.8403729276705,-0.000964883885328,0.039664015774759,
2016-07-01,0.015,26.6940032560963,-0.001899830123269,0.039361427411852,
2016-08-01,0.0156,26.9488724337239,-0.001193502119114,0.038300806050264,
2016-09-01,0.0163,26.7278733464785,-0.001237817292658,0.038651942503325,
2016-10-01,0.0176,26.5251430850706,-0.000617974563611,0.038318053948398,
2016-11-01,0.0214,26.8509535310563,0.003189045548571,0.034053579702833,
2016-12-01,0.0249,27.8650982239235,0.006807197868786,0.029079989463698,
2017-01-01,0.0243,28.0635737421245,0.005925866620766,0.029707513831381,
2017-02-01,0.0242,28.6551065251841,0.006049367726483,0.028848426114245,
2017-03-01,0.0248,29.0869217424646,0.007489201225719,0.026890511033075,
2017-04-01,0.023,28.9042459562751,0.00604662232408,0.02855037084823,
2017-05-01,0.023,29.3133449802714,0.006579139355036,0.027535015841958,
2017-06-01,0.0219,29.7485032406327,0.005583764321813,0.028031372275517,
2017-07-01,0.0232,30.0022207440186,0.006928049456615,0.026402816566006,
2017-08-01,0.0221,29.9149593974975,0.005337522605306,0.028090568896087,
2017-09-01,0.022,30.1681144106789,0.004980369131517,0.028167211336622,
2017-10-01,0.0236,30.9203932903338,0.006861957974358,0.025479157179329,
2017-11-01,0.0235,31.2989133338803,0.007361425165908,0.024588565855586,
2017-12-01,0.024,32.086132007706,0.007852982732427,0.023313129772497,
2018-01-01,0.0258,33.3073438280307,0.009604745472716,0.020418663333555,
2018-02-01,0.0286,32.0353823392503,0.012239647500733,0.018975837596656,
2018-03-01,0.0284,31.8084090576431,0.012687095104656,0.018751132383799,
2018-04-01,0.0287,30.9701792933252,0.013198265243686,0.019090860063881,
2018-05-01,0.02976,31.2436150748646,0.014688273244148,0.017318266255325,
2018-06-01,0.0291,31.6305564964546,0.014884019325453,0.016730979295014,
2018-07-01,0.0289,31.886366962159,0.015208214374095,0.016153150850948,
2018-08-01,0.0289,32.3902768803011,0.014746378889753,0.016127083652588,
2018-09-01,0.03,32.6228911205002,0.015588210842515,0.015065111583945,
2018-10-01,0.0315,31.0379610780065,0.015878524058376,0.016340087128317,
2018-11-01,0.0312,30.1955834067052,0.013953885286613,0.019163540746558,
2018-12-01,0.0283,28.2918570120729,0.010321483842019,0.025024375553965,
2019-01-01,0.0271,28.3801644635476,0.009369656251289,0.025866221302713,
2019-02-01,0.0268,29.5415489651312,0.009145216321281,0.02470541220129,
2019-03-01,0.0257,29.5761960147848,0.007719849703613,0.0260911244832,
2019-04-01,0.0253,30.1335171713875,0.007036020196216,0.02614961805213,
2019-05-01,0.024,29.2420309369399,0.00581321220677,0.028384138933323,
2019-06-01,0.0206,29.2837962753063,0.003263458567585,0.030885119389954,
2019-07-01,0.0163,29.9866853350425,-0.001367880080992,0.034716014055352,
2019-08-01,0.0163,28.7053973718331,-0.001134758247431,0.035971412380679,
2019-09-01,0.017,29.2295202330353,-0.000450819261433,0.034662807416812,
2019-10-01,0.0171,28.8411228819534,-0.000485227642488,0.035157941464797,
2019-11-01,0.0181,29.8368676590834,0.000641340883562,0.032874241630863,
2019-12-01,0.0186,30.3318223222433,0.001054591988908,0.031914083264958,
2020-01-01,0.0176,30.9852203002307,7.72116397923517E-06,0.032265730188327,
2020-02-01,0.015,30.7296892647358,-0.002845456060239,0.035387275516499,
2020-03-01,0.0087,24.8171686290994,-0.008506785592569,0.048801470894721,
2020-04-01,0.0066,25.9273588252802,-0.009748139658525,0.048317436544445,
2020-05-01,0.0067,27.3284809976985,-0.00957136806516,0.046163229869854,
2020-06-01,0.0073,28.8383159551229,-0.009625434605903,0.044301523235911,
2020-07-01,0.0062,29.599194927667,-0.011217183296274,0.045001885969565,
2020-08-01,0.0065,31.1582089653552,-0.011097133256852,0.043191404179546,
2020-09-01,0.0068,30.8394260438113,-0.0108795834241,0.043305608427917,
2020-10-01,0.0079,31.2836940325929,-0.009695163018552,0.041660697490222,
2020-11-01,0.0087,32.4732040966126,-0.008790216544912,0.039584837150408,
2020-12-01,0.0093,33.7655914181171,-0.008111269448241,0.037727217459252,
2021-01-01,0.0108,34.5124322941069,-0.006559671722313,0.035534737619675,
2021-02-01,0.0126,35.1039071719698,-0.004814631703868,0.033301489166803,
2021-03-01,0.0161,35.0425451121921,-0.001045506951984,0.029582246986089,
2021-04-01,0.0164,36.719814109133,-0.000925204920069,0.028158458253759,
2021-05-01,0.0162,36.5521519416427,-0.001460161624937,0.028818331989203,
2021-06-01,0.0152,36.696311599803,-0.003510858836355,0.030761553971758,
2021-07-01,0.0132,37.4434914410041,-0.005909592696231,0.032616503871317,
2021-08-01,0.0128,38.0904256104945,-0.006272609106884,0.032525925628622,
2021-09-01,0.0129,38.3422797126321,-0.00613959091862,0.032220460587685,
