month,mkt_rf,smb,hml,rf,mom
1997-05-01,0.0674,0.0516,-0.0408,0.0049,-0.0516
1997-06-01,0.040999999999999995,0.011899999999999999,0.016200000000000003,0.0037,0.0262
1997-07-01,0.0733,-0.027000000000000003,0.002,0.0043,0.0381
1997-08-01,-0.0415,0.0733,0.011200000000000002,0.0040999999999999995,-0.0255
1997-09-01,0.0535,0.0256,0.0029,0.0044,0.014499999999999999
1997-10-01,-0.038,-0.008,0.0233,0.0042,-0.0038
1997-11-01,0.0298,-0.051100000000000007,0.0124,0.0039000000000000003,0.0029
1997-12-01,0.0132,-0.026600000000000002,0.0403,0.0048,0.0395
1998-01-01,0.0015,-0.0102,-0.0165,0.0043,0.0011
1998-02-01,0.0704,0.0026,-0.0078000000000000005,0.0039000000000000003,-0.0115
1998-03-01,0.047599999999999996,-0.0121,0.0154,0.0039000000000000003,0.0215
1998-04-01,0.0073,3e-4,0.0089,0.0043,0.0078000000000000005
1998-05-01,-0.030699999999999998,-0.034,0.034300000000000004,0.004,0.018799999999999997
1998-06-01,0.0318,-0.0332,-0.018000000000000002,0.0040999999999999995,0.0726
1998-07-01,-0.0246,-0.049400000000000006,-0.0171,0.004,0.0368
1998-08-01,-0.16079999999999997,-0.056799999999999996,0.0356,0.0043,0.018799999999999997
1998-09-01,0.061500000000000006,6e-4,-0.0342,0.0046,-0.0070999999999999995
1998-10-01,0.0713,-0.0311,-0.022099999999999998,0.0032,-0.0536
1998-11-01,0.061,0.0121,-0.0316,0.0031,0.0116
1998-12-01,0.0616,-0.0054,-0.042,0.0038,0.08990000000000001
1999-01-01,0.035,0.008100000000000001,-0.0466,0.0034999999999999996,0.0304
1999-02-01,-0.0408,-0.0608,0.0191,0.0034999999999999996,-0.0016
1999-03-01,0.0345,-0.037599999999999995,-0.0277,0.0043,-0.0129
1999-04-01,0.0433,0.0398,0.023399999999999997,0.0037,-0.0906
1999-05-01,-0.0246,0.0333,0.0236,0.0034000000000000002,-0.0528
1999-06-01,0.04769999999999999,0.0315,-0.034,0.004,0.048799999999999996
1999-07-01,-0.0349,0.0255,-0.0048,0.0038,0.0151
1999-08-01,-0.0138,-0.01,-0.0172,0.0039000000000000003,0.0292
1999-09-01,-0.0279,0.0336,-0.0342,0.0039000000000000003,0.0646
1999-10-01,0.061200000000000004,-0.0675,-0.0316,0.0039000000000000003,0.0547
1999-11-01,0.0337,0.0717,-0.060700000000000004,0.0036,0.0562
1999-12-01,0.07719999999999999,0.0707,-0.084,0.0044,0.1319
2000-01-01,-0.047400000000000005,0.057,-0.0175,0.0040999999999999995,0.018600000000000002
2000-02-01,0.0245,0.2119,-0.0894,0.0043,0.18359999999999999
2000-03-01,0.052000000000000005,-0.16820000000000002,0.0766,0.004699999999999999,-0.0639
2000-04-01,-0.064,-0.0693,0.0741,0.0046,-0.0857
2000-05-01,-0.044199999999999996,-0.0633,0.0501,0.005,-0.0908
2000-06-01,0.0464,0.128,-0.08220000000000001,0.004,0.1659
2000-07-01,-0.025099999999999997,-0.0316,0.084,0.0048,-0.0011
2000-08-01,0.0703,-0.006500000000000001,-0.0147,0.005,0.057
2000-09-01,-0.0545,-0.0189,0.0728,0.0051,0.022000000000000002
2000-10-01,-0.0276,-0.0387,0.0571,0.005600000000000001,-0.0463
2000-11-01,-0.1072,-0.035,0.1253,0.0051,-0.024
2000-12-01,0.011899999999999999,0.0073,0.0767,0.005,0.067
2001-01-01,0.0313,0.0676,-0.0533,0.0054,-0.2505
2001-02-01,-0.1005,-0.008199999999999999,0.1258,0.0038,0.1251
2001-03-01,-0.0726,0.0017000000000000001,0.0652,0.0042,0.08349999999999999
2001-04-01,0.0794,0.0060999999999999995,-0.048,0.0039000000000000003,-0.0797
2001-05-01,0.0072,0.0253,0.0334,0.0032,0.0212
2001-06-01,-0.0194,0.0625,-0.0116,0.0028000000000000004,0.0034000000000000002
2001-07-01,-0.0213,-0.042300000000000004,0.0535,0.003,0.0547
2001-08-01,-0.0646,0.0248,0.0233,0.0031,0.0554
2001-09-01,-0.0925,-0.0625,0.015700000000000002,0.0028000000000000004,0.11539999999999999
2001-10-01,0.0246,0.0757,-0.0766,0.0022,-0.08410000000000001
2001-11-01,0.0754,-0.0048,0.0216,0.0017000000000000001,-0.0858
2001-12-01,0.0161,0.0479,0.009000000000000001,0.0015,-2e-4
2002-01-01,-0.0144,0.0118,0.0338,0.0014000000000000002,0.0368
2002-02-01,-0.0229,-0.010700000000000001,0.022099999999999998,0.0013,0.0677
2002-03-01,0.0424,0.0414,0.0108,0.0013,-0.0167
2002-04-01,-0.052000000000000005,0.0584,0.039599999999999996,0.0015,0.0795
2002-05-01,-0.0138,-0.0326,0.015700000000000002,0.0014000000000000002,0.0297
2002-06-01,-0.0721,0.042,4e-4,0.0013,0.061500000000000006
2002-07-01,-0.0818,-0.052199999999999996,-0.0371,0.0015,0.0334
2002-08-01,0.005,-0.0294,0.0323,0.0014000000000000002,0.0176
2002-09-01,-0.1035,0.0239,0.0149,0.0014000000000000002,0.0909
2002-10-01,0.0784,-0.0344,-0.0407,0.0014000000000000002,-0.053099999999999994
2002-11-01,0.0596,0.0323,-0.0151,0.0012,-0.16190000000000002
2002-12-01,-0.0576,-1e-4,0.022799999999999997,0.0011,0.0964
2003-01-01,-0.025699999999999997,0.0128,-0.0086,0.001,0.016
2003-02-01,-0.018799999999999997,-0.0046,-0.013300000000000001,9e-4,0.0125
2003-03-01,0.0109,0.009300000000000001,-0.0215,0.001,0.016
2003-04-01,0.08220000000000001,0.0064,0.0089,0.001,-0.0949
2003-05-01,0.0605,0.0449,0.0011,9e-4,-0.1085
2003-06-01,0.014199999999999999,0.0175,0.0039000000000000003,0.001,-0.0109
2003-07-01,0.0235,0.052300000000000006,-0.0108,7.000000000000001e-4,-0.0031
2003-08-01,0.023399999999999997,0.027000000000000003,0.0161,7.000000000000001e-4,-0.0055000000000000005
2003-09-01,-0.0124,0.0070999999999999995,5e-4,8e-4,-0.0019
2003-10-01,0.0608,0.0264,0.0192,7.000000000000001e-4,0.0373
2003-11-01,0.013500000000000002,0.0199,0.018000000000000002,7.000000000000001e-4,0.0163
2003-12-01,0.0429,-0.0276,0.0158,8e-4,-0.056900000000000006
2004-01-01,0.0215,0.0253,0.0245,7.000000000000001e-4,0.0259
2004-02-01,0.013999999999999999,-0.015600000000000001,0.0086,6e-4,-0.010700000000000001
2004-03-01,-0.0132,0.0175,0.0024,9e-4,0.0022
2004-04-01,-0.0183,-0.0173,-0.030699999999999998,8e-4,-0.0537
2004-05-01,0.011699999999999999,-0.0024,-0.0029,6e-4,0.0159
2004-06-01,0.018600000000000002,0.022799999999999997,0.0123,8e-4,0.0209
2004-07-01,-0.0406,-0.0385,0.032799999999999996,0.001,-0.022799999999999997
2004-08-01,8e-4,-0.015600000000000001,0.0096,0.0011,-0.0158
2004-09-01,0.016,0.0301,-7.000000000000001e-4,0.0011,0.0525
2004-10-01,0.0143,0.0013,-0.0029,0.0011,-0.0152
2004-11-01,0.0454,0.037200000000000004,0.0143,0.0015,0.0323
2004-12-01,0.034300000000000004,-7.000000000000001e-4,-0.0018,0.0016,-0.028300000000000002
2005-01-01,-0.0276,-0.0172,0.020099999999999996,0.0016,0.0319
2005-02-01,0.0189,-0.0055000000000000005,0.0163,0.0016,0.0318
2005-03-01,-0.0197,-0.013500000000000002,0.021400000000000002,0.0021,0.0055000000000000005
2005-04-01,-0.026099999999999998,-0.0397,5e-4,0.0021,-0.0085
2005-05-01,0.0365,0.027999999999999997,-0.0066,0.0024,0.0043
2005-06-01,0.005699999999999999,0.0255,0.0282,0.0023,0.0206
2005-07-01,0.0392,0.0287,-0.0083,0.0024,-3e-4
2005-08-01,-0.012199999999999999,-0.0098,0.0138,0.003,0.0227
2005-09-01,0.0049,-0.0066,0.0074,0.0029,0.0345
2005-10-01,-0.0202,-0.011899999999999999,0.0045000000000000005,0.0027,-0.013000000000000001
2005-11-01,0.0361,0.0097,-0.0116,0.0031,0.0027
2005-12-01,-0.0025,-0.0046,0.0024,0.0032,0.0076
2006-01-01,0.0304,0.054000000000000006,0.009899999999999999,0.0034999999999999996,0.0268
2006-02-01,-0.003,-0.0037,-0.0026,0.0034000000000000002,-0.0184
2006-03-01,0.0146,0.0349,0.0068000000000000005,0.0037,0.0126
2006-04-01,0.0073,-0.0141,0.023700000000000002,0.0036,0.0060999999999999995
2006-05-01,-0.035699999999999996,-0.030899999999999997,0.0245,0.0043,-0.0365
2006-06-01,-0.0034999999999999996,-0.0036,0.0092,0.004,0.0147
2006-07-01,-0.0078000000000000005,-0.039900000000000005,0.026699999999999998,0.004,-0.0222
2006-08-01,0.0203,0.0102,-0.019799999999999998,0.0042,-0.0346
2006-09-01,0.0184,-0.0129,-4e-4,0.0040999999999999995,-0.0095
2006-10-01,0.0323,0.0172,-0.003,0.0040999999999999995,-0.0024
2006-11-01,0.0171,0.0078000000000000005,7.000000000000001e-4,0.0042,-0.0101
2006-12-01,0.0087,-0.011399999999999999,0.027200000000000002,0.004,0.0084
2007-01-01,0.013999999999999999,0.0016,-0.0069,0.0044,0.0018
2007-02-01,-0.0196,0.0129,-0.0017000000000000001,0.0038,-0.013600000000000001
2007-03-01,0.0068000000000000005,8e-4,-0.0083,0.0043,0.025
2007-04-01,0.0349,-0.0218,-0.0138,0.0044,-0.0015
2007-05-01,0.032400000000000005,0.0027,-0.0063,0.0040999999999999995,-0.0027
2007-06-01,-0.0196,0.0078000000000000005,-0.011000000000000001,0.004,0.0039000000000000003
2007-07-01,-0.0373,-0.0245,-0.0355,0.004,0.0281
2007-08-01,0.0092,-0.0017000000000000001,-0.0191,0.0042,0.001
2007-09-01,0.0322,-0.0222,-0.022099999999999998,0.0032,0.045700000000000005
2007-10-01,0.018000000000000002,0.0025,-0.0291,0.0032,0.048799999999999996
2007-11-01,-0.0483,-0.027999999999999997,-0.01,0.0034000000000000002,0.009000000000000001
2007-12-01,-0.0087,0.0014000000000000002,-0.0059,0.0027,0.0654
2008-01-01,-0.0636,-0.0089,0.036699999999999997,0.0021,-0.0788
2008-02-01,-0.030899999999999997,-0.0027,-0.0088,0.0013,0.0611
2008-03-01,-0.009300000000000001,0.0079,0.0014000000000000002,0.0017000000000000001,0.040999999999999995
2008-04-01,0.046,-0.0159,-0.0096,0.0018,-0.0033
2008-05-01,0.018600000000000002,0.0305,-0.014499999999999999,0.0018,0.0321
2008-06-01,-0.08439999999999999,0.012199999999999999,-0.0277,0.0017000000000000001,0.12539999999999998
2008-07-01,-0.0077,0.024700000000000003,0.0527,0.0015,-0.0513
2008-08-01,0.015300000000000001,0.0354,0.014499999999999999,0.0013,-0.0403
2008-09-01,-0.0924,-0.0118,0.060700000000000004,0.0015,0.0036
2008-10-01,-0.1723,-0.0252,-0.023700000000000002,8e-4,0.0779
2008-11-01,-0.0786,-0.0282,-0.06309999999999999,3e-4,0.0717
2008-12-01,0.0174,0.0351,0.0014000000000000002,0,-0.0507
2009-01-01,-0.0812,0.0033,-0.1112,0,-0.0182
2009-02-01,-0.10099999999999999,0.0023,-0.0703,1e-4,0.0403
2009-03-01,0.0895,0,0.034,2e-4,-0.1161
2009-04-01,0.1018,0.051399999999999994,0.0521,1e-4,-0.3439
2009-05-01,0.0521,-0.0263,0.0049,0,-0.1247
2009-06-01,0.0043,0.0263,-0.0262,1e-4,0.053
2009-07-01,0.07719999999999999,0.019,0.0487,1e-4,-0.0537
2009-08-01,0.0333,-0.011000000000000001,0.075,1e-4,-0.0882
2009-09-01,0.0408,0.0241,0.0089,1e-4,-0.0495
2009-10-01,-0.0259,-0.0418,-0.0403,0,0.026600000000000002
2009-11-01,0.0556,-0.0248,-0.0025,0,0.0033
2009-12-01,0.0275,0.0613,-0.0011,1e-4,0.0291
2010-01-01,-0.0336,0.0037,0.0033,0,-0.0536
2010-02-01,0.034,0.011899999999999999,0.0319,0,0.0363
2010-03-01,0.06309999999999999,0.0144,0.021099999999999997,1e-4,0.0371
2010-04-01,0.02,0.048600000000000004,0.0291,1e-4,0.0321
2010-05-01,-0.0789,0.0014000000000000002,-0.0239,1e-4,-0.0017000000000000001
2010-06-01,-0.0557,-0.0184,-0.0452,1e-4,-0.029900000000000003
2010-07-01,0.0693,0.0018,-0.0036,1e-4,0.019
2010-08-01,-0.04769999999999999,-0.0302,-0.019,1e-4,-0.0018
2010-09-01,0.09539999999999998,0.0393,-0.0323,1e-4,0.013500000000000002
2010-10-01,0.0388,0.010700000000000001,-0.0246,1e-4,0.0166
2010-11-01,0.006,0.0378,-0.0095,1e-4,0.0254
2010-12-01,0.0682,0.0068000000000000005,0.0364,1e-4,-0.0318
2011-01-01,0.0199,-0.0252,0.008199999999999999,1e-4,-0.0029
2011-02-01,0.0349,0.015300000000000001,0.0129,1e-4,0.0208
2011-03-01,0.0046,0.0258,-0.0176,1e-4,0.0352
2011-04-01,0.028999999999999998,-0.0037,-0.024300000000000002,0,6e-4
2011-05-01,-0.0127,-0.0058,-0.020499999999999997,0,-0.005699999999999999
2011-06-01,-0.0175,-0.0011,-0.0042,0,0.0177
2011-07-01,-0.0235,-0.0137,-0.0088,0,-1e-4
2011-08-01,-0.0599,-0.030299999999999997,-0.0256,1e-4,-0.0034000000000000002
2011-09-01,-0.0759,-0.0335,-0.0171,0,-0.0252
2011-10-01,0.11349999999999999,0.0332,0.0013,0,-0.0144
2011-11-01,-0.0028000000000000004,-0.0014000000000000002,-0.0048,0,0.0401
2011-12-01,0.0074,-0.0066,0.0168,0,0.019799999999999998
2012-01-01,0.050499999999999996,0.021,-0.009000000000000001,0,-0.0794
2012-02-01,0.044199999999999996,-0.0184,0.0046,0,-0.0028000000000000004
2012-03-01,0.0311,-0.0068000000000000005,0.0121,0,0.0151
2012-04-01,-0.0085,-0.0039000000000000003,-0.0077,0,0.0383
2012-05-01,-0.061900000000000004,0.0016,-0.0104,1e-4,0.0663
2012-06-01,0.038900000000000004,0.0078000000000000005,0.0058,0,-0.0076
2012-07-01,0.0079,-0.0262,-5e-4,0,0.031
2012-08-01,0.0255,0.004699999999999999,0.011200000000000002,1e-4,-0.024700000000000003
2012-09-01,0.0273,0.0049,0.015600000000000001,1e-4,-0.0106
2012-10-01,-0.0176,-0.0109,0.0361,1e-4,8e-4
2012-11-01,0.0078000000000000005,0.0053,-0.0083,1e-4,0.004
2012-12-01,0.0118,0.014499999999999999,0.0353,1e-4,-0.029500000000000002
2013-01-01,0.0557,0.0036,0.0098,0,-0.019
2013-02-01,0.0129,-0.0042,0.0013,0,0.0131
2013-03-01,0.0403,0.0075,-0.0023,0,0.0196
2013-04-01,0.0155,-0.024,0.0053,0,0.0027
2013-05-01,0.027999999999999997,0.0166,0.026099999999999998,0,-0.0174
2013-06-01,-0.012,0.0116,-9e-4,0,0.0058
2013-07-01,0.0565,0.018600000000000002,0.005600000000000001,0,0.0178
2013-08-01,-0.0271,0.0029,-0.026600000000000002,0,2e-4
2013-09-01,0.0377,0.028900000000000002,-0.0115,0,0.0296
2013-10-01,0.0418,-0.015300000000000001,0.0121,0,0.0017000000000000001
2013-11-01,0.0313,0.011899999999999999,0.0029,0,0.0044
2013-12-01,0.0281,-0.0059,-5e-4,0,7.000000000000001e-4
2014-01-01,-0.0332,0.0087,-0.0202,0,0.0174
2014-02-01,0.04650000000000001,0.0031,-0.0036,0,0.020499999999999997
2014-03-01,0.0043,-0.018500000000000003,0.049,0,-0.0338
2014-04-01,-0.0019,-0.0421,0.011200000000000002,0,-0.0377
2014-05-01,0.0206,-0.019,-0.0012,0,0.0121
2014-06-01,0.026099999999999998,0.0308,-0.0067,0,0.0074
2014-07-01,-0.0204,-0.042699999999999995,2e-4,0,-0.0024
2014-08-01,0.0424,0.0036,-0.0042,0,0.0079
2014-09-01,-0.0197,-0.0373,-0.0138,0,0.0044
2014-10-01,0.0252,0.042800000000000005,-0.018000000000000002,0,-4e-4
2014-11-01,0.0255,-0.0204,-0.030699999999999998,0,0.0106
2014-12-01,-6e-4,0.0248,0.0223,0,0.0109
2015-01-01,-0.0311,-0.0051,-0.0356,0,0.0381
2015-02-01,0.061399999999999996,0.0052,-0.0181,0,-0.028300000000000002
2015-03-01,-0.011200000000000002,0.0302,-0.0040999999999999995,0,0.03
2015-04-01,0.0059,-0.0304,0.018799999999999997,0,-0.0732
2015-05-01,0.013600000000000001,0.0089,-0.011000000000000001,0,0.0603
2015-06-01,-0.015300000000000001,0.0285,-0.0074,0,0.030699999999999998
2015-07-01,0.0154,-0.0409,-0.0421,0,0.10289999999999999
2015-08-01,-0.0604,0.0044,0.0273,0,-0.0209
2015-09-01,-0.030699999999999998,-0.026099999999999998,0.0039000000000000003,0,0.0535
2015-10-01,0.0775,-0.019799999999999998,-0.0025,0,-0.0403
2015-11-01,0.005600000000000001,0.0368,-0.0049,0,0.022099999999999998
2015-12-01,-0.0217,-0.0286,-0.0245,1e-4,0.0341
2016-01-01,-0.057699999999999994,-0.0336,0.020099999999999996,1e-4,0.0134
2016-02-01,-8e-4,0.0083,-0.006,2e-4,-0.0406
2016-03-01,0.0696,0.008199999999999999,0.0111,2e-4,-0.0513
2016-04-01,0.0092,0.0069,0.032799999999999996,1e-4,-0.0626
2016-05-01,0.0178,-0.0027,-0.016,1e-4,0.021400000000000002
2016-06-01,-5e-4,0.0064,-0.013999999999999999,2e-4,0.041100000000000005
2016-07-01,0.0395,0.026000000000000002,-0.0123,2e-4,-0.0308
2016-08-01,0.005,0.0113,0.0331,2e-4,-0.0317
2016-09-01,0.0025,0.0204,-0.0121,2e-4,-0.0053
2016-10-01,-0.0202,-0.0443,0.0407,2e-4,0.0069
2016-11-01,0.048600000000000004,0.0547,0.08220000000000001,1e-4,-0.0407
2016-12-01,0.0181,0.0011,0.0351,3e-4,-0.0038
2017-01-01,0.0194,-0.0106,-0.0281,4e-4,-0.0098
2017-02-01,0.035699999999999996,-0.020099999999999996,-0.0179,4e-4,-0.0163
2017-03-01,0.0017000000000000001,0.011699999999999999,-0.0333,3e-4,-0.0092
2017-04-01,0.0109,0.0072,-0.021099999999999997,5e-4,0.0044
2017-05-01,0.0106,-0.026099999999999998,-0.036699999999999997,6e-4,0.0146
2017-06-01,0.0078000000000000005,0.0215,0.014499999999999999,6e-4,-0.0032
2017-07-01,0.0187,-0.0147,-0.0036,7.000000000000001e-4,0.0166
2017-08-01,0.0016,-0.016200000000000003,-0.0219,9e-4,0.0355
2017-09-01,0.025099999999999997,0.0447,0.031400000000000004,9e-4,-0.0118
2017-10-01,0.0225,-0.0195,0.0012,9e-4,0.043
2017-11-01,0.031200000000000002,-0.0058,-9e-4,8e-4,-0.0070999999999999995
2017-12-01,0.0106,-0.0129,0.0017000000000000001,9e-4,-0.0163
2018-01-01,0.0558,-0.030899999999999997,-0.0132,0.0011,0.0394
2018-02-01,-0.0365,0.003,-0.0101,0.0011,0.0397
2018-03-01,-0.0235,0.0405,-0.0012,0.0012,-0.0128
2018-04-01,0.0029,0.0113,0.005,0.0014000000000000002,0.0027
2018-05-01,0.0265,0.0528,-0.0315,0.0014000000000000002,0.038
2018-06-01,0.0048,0.011899999999999999,-0.0231,0.0014000000000000002,-0.023799999999999998
2018-07-01,0.0319,-0.022099999999999998,0.005699999999999999,0.0016,-0.0167
2018-08-01,0.0344,0.0115,-0.0392,0.0016,0.052199999999999996
2018-09-01,6e-4,-0.022799999999999997,-0.0163,0.0015,-6e-4
2018-10-01,-0.0768,-0.0478,0.0346,0.0019,-0.0184
2018-11-01,0.0169,-0.0070999999999999995,0.0034000000000000002,0.0018,-0.013300000000000001
2018-12-01,-0.0955,-0.0248,-0.0189,0.0019,0.018500000000000003
2019-01-01,0.08410000000000001,0.028900000000000002,-0.0046,0.0021,-0.08650000000000001
2019-02-01,0.034,0.0212,-0.0271,0.0018,0.0086
2019-03-01,0.011000000000000001,-0.0305,-0.04190000000000001,0.0019,0.021400000000000002
2019-04-01,0.039599999999999996,-0.0175,0.0202,0.0021,-0.0255
2019-05-01,-0.0694,-0.0118,-0.022799999999999997,0.0021,0.076
2019-06-01,0.0693,0.0022,-0.0079,0.0018,-0.021400000000000002
2019-07-01,0.011899999999999999,-0.0208,0.0034000000000000002,0.0019,0.027200000000000002
2019-08-01,-0.0258,-0.024,-0.048499999999999995,0.0016,0.0764
2019-09-01,0.0143,-0.0105,0.0677,0.0018,-0.06849999999999999
2019-10-01,0.0206,0.0024,-0.018799999999999997,0.0015,0.0029
2019-11-01,0.0387,0.0091,-0.020499999999999997,0.0012,-0.026000000000000002
2019-12-01,0.0277,0.0067,0.0191,0.0014000000000000002,-0.0227
2020-01-01,-0.0011,-0.0308,-0.06269999999999999,0.0013,0.054299999999999994
2020-02-01,-0.08130000000000001,0.0102,-0.0392,0.0012,-0.0023
2020-03-01,-0.1338,-0.050300000000000004,-0.1396,0.0012,0.0855
2020-04-01,0.1365,0.0275,-0.0139,0,-0.054900000000000004
2020-05-01,0.0558,0.024900000000000002,-0.050499999999999996,1e-4,0.0067
2020-06-01,0.0246,0.0271,-0.0235,1e-4,-0.0075
2020-07-01,0.057699999999999994,-0.0218,-0.0139,1e-4,0.0761
2020-08-01,0.07629999999999999,-0.0025,-0.0294,1e-4,0.0051
2020-09-01,-0.0363,6e-4,-0.025099999999999997,1e-4,0.0305
2020-10-01,-0.021,0.0444,0.0403,1e-4,-0.030299999999999997
2020-11-01,0.1247,0.0548,0.021099999999999997,1e-4,-0.1225
2020-12-01,0.0463,0.049100000000000005,-0.0146,1e-4,-0.023399999999999997
