holding_period,0,1,5,25,50,75,95,99,100
1,-62.067626566163355,-39.66302551686704,-25.35456415769407,-3.17027692489813,9.965986194848831,21.277220701591038,39.87060628328551,60.49557197700406,175.73491955722233
2,-48.66583690256863,-30.816866536979692,-17.993390216066025,0.3982782358417314,8.052040116245141,16.58729116718498,28.215648358422428,38.090077127168605,58.070132888062155
3,-38.45691334089677,-25.846140776435323,-11.859025574409332,0.7328958157669652,8.13819877576516,13.280033810828806,23.612500599219644,28.342013305053005,40.43554305661053
4,-25.094238834896053,-16.104531952222775,-7.540451777428558,0.15507237040068844,7.768504542348675,12.880778185535501,20.980225286705178,28.675094541593836,40.27011686024644
5,-15.527765566553898,-10.936059236666567,-7.159470282779844,1.33001499607861,8.008339270909183,12.149172120901275,18.990537712650983,23.15597775685253,33.83191195722242
6,-12.043592267273784,-7.788835226656142,-5.0133278388762,1.6238260506077573,7.585439019719287,11.395676350394446,17.767937681708258,20.524486919909492,22.929722934182205
7,-9.504826740796213,-6.065759181323297,-3.221537227646618,2.4546651559519628,7.075190653553398,11.470664248522633,16.49709907647857,19.579794846208273,21.587447733944344
8,-5.864248818877648,-4.549558008201371,-2.8755302296804475,2.8175342278941917,6.820260433939906,11.275121606318429,15.935848579264084,18.092218972801298,19.177015341709968
9,-7.405879674355442,-4.948861179741972,-2.806513308341463,3.5915158386467194,7.311056495669854,10.655983316162043,15.341241617443814,16.38792025686362,17.941777469031763
10,-5.017862912229532,-3.748189488675374,-2.59571485060637,3.4749035329003197,7.2314468689032685,10.59598340688661,14.346867711111852,16.417846840677264,18.12103067669424
11,-3.4894008817372812,-2.684887056994906,-1.7667516549890738,2.625823185206966,7.471112609416886,10.731166937717695,14.250479914146174,15.67535634114868,16.48834453124197
12,-3.412509286913501,-2.0558856320986214,-1.0983057023658003,2.5448725104131764,7.5181949152864025,10.255436191975598,13.691577005903497,15.439064423900161,16.63292041478335
13,-4.039207017022727,-2.2677143009557805,-0.8403188700497565,2.5816914849593475,7.157670967668128,10.286800880050361,13.297806508494142,14.852699938053668,16.062236137057575
14,-2.3060964216575996,-1.433190761728238,-0.5187129760343079,3.2601088604966133,7.0298899723505,10.177332249881733,13.558837246913736,14.576588264438678,15.42045951218527
15,-1.8989230808065027,-0.653179030841021,0.302929358274433,3.5607645784429653,7.046218679413108,10.03541223857669,13.368059579023871,14.28406298341686,14.947847595897734
16,-0.8963166756830621,-0.3156667127630849,0.8482495091533916,3.7745332654259833,6.822357666958068,10.115245141272844,13.089486335636401,14.195745941293387,14.986460583816763
17,-0.6845237139879168,0.023680411614061696,1.1905553218047562,3.861221227442879,6.81195415259781,9.576276534395433,12.964208473384042,14.048361770511164,15.1167568287214
18,-0.3979026620608561,0.43510906055515014,1.3643911567417268,4.051335060434935,6.768897951287034,9.732479686846851,12.641199126270811,13.892255830141393,14.777261289484333
19,0.029406231980666497,0.8303820233553028,1.753886040197239,4.121867334500928,6.971065931358322,9.544380494226079,12.44857160345305,13.226417263274758,13.683088524142839
20,0.25027818028422466,0.8922507671733148,2.028013179143935,4.113326896442437,6.992129340569475,9.431675349896995,12.042352830016846,12.6276042270794,13.603515476884187
21,0.8160375465270375,1.5657442552418201,2.417091465710497,4.282307633549864,6.751113362904149,9.557986772026972,11.633626512852642,12.28123567976759,12.744402493309348
22,1.7306999331639705,2.298307431590744,2.8370168107579015,4.371068230874653,6.903017991975213,9.615099622866751,11.295699026661996,12.244234149208788,12.81283215183262
23,1.3948640764627207,2.3209718566011572,3.0405489091287174,4.644789687228412,7.002592867832003,9.442328951551659,10.998968392562114,12.178438139631897,12.896805164573454
24,2.3838343830512976,2.9592570936055473,3.418184136495328,5.011584862932095,7.008317105419404,9.305004162704744,10.851880817142835,11.840554414696511,12.874264562919336
25,2.4837472736706,3.0424236536730644,3.584809951617736,4.971463947962218,7.18389643927444,9.029983296407917,10.623558171081244,11.831483100250226,12.49954182837254
26,2.345026083654189,3.291938775253415,3.8394887210972506,5.10457865632028,7.316234433724,8.825185221677456,10.401939009837204,11.596104284307055,12.01726567958108
27,2.8480541483492994,3.649832621661612,4.170748215719633,5.635361683840023,7.321051408487644,8.468277173964944,10.107106800008019,11.142687804817344,12.609262491079054
28,3.496735274812268,4.029423974387778,4.485249815912976,5.60005611103882,7.391398122365023,8.303325298447973,9.834339501141077,10.492424543475495,12.092683927469583
29,3.7815666619779975,4.100214017608117,4.478998499408049,5.765616702706766,7.2085161073715875,8.233448213121552,9.536642155522411,10.76502248462542,12.38982279386951
30,4.390410034719294,4.559941689630322,4.749575561067703,5.889451902626375,7.015430225557906,8.134636316191557,9.679573542057316,10.432048175719718,11.545526062304434
